onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
31955.89289	12.91661233	1	61	1	2	9	5	3	3	3	3	3	NaN	NaN	NaN	NaN
31968.98015	12.89735957	1	62	1	2	9	5	4	3	3	3	3	NaN	NaN	NaN	NaN
31982.05165	12.88535864	1	63	1	2	9	5	5	3	3	3	3	NaN	NaN	NaN	NaN
31995.11451	12.97191671	1	64	1	2	9	5	6	3	3	3	3	NaN	NaN	NaN	NaN
32008.2693	12.96583836	1	65	1	2	9	5	7	3	3	3	3	NaN	NaN	NaN	NaN
32021.42026	12.98520217	1	66	1	2	9	5	8	3	3	3	3	NaN	NaN	NaN	NaN
32034.58631	12.97146392	1	67	1	2	9	5	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	68	1	2	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
32060.96057	13.0148683	1	69	1	2	1	6	1	2	1	3	3	NaN	32064.06408	NaN	NaN
32074.1606	13.06540193	1	70	1	2	1	6	2	1	2	3	3	NaN	32077.29499	NaN	NaN
32087.42371	13.4205592	1	71	1	2	1	6	3	2	1	3	3	NaN	32090.65924	NaN	NaN
32101.04362	13.5829675	1	72	1	2	1	6	4	2	2	3	3	NaN	32104.32668	NaN	NaN
32114.83013	13.66961516	1	73	1	2	1	6	5	1	1	3	3	NaN	32118.11022	NaN	NaN
32128.69811	13.72125303	1	74	1	2	1	6	6	2	2	3	3	NaN	32132.06799	NaN	NaN
32142.61348	13.61497736	1	75	1	2	1	6	7	2	1	3	3	NaN	32145.91267	NaN	NaN
32156.44036	13.75872382	1	76	1	2	1	6	8	2	2	3	3	NaN	32159.76166	NaN	NaN
32170.40739	13.57599404	1	77	1	2	1	6	9	1	2	3	3	NaN	32173.72041	NaN	NaN
32184.18804	13.69422275	1	78	1	2	1	6	10	2	2	3	3	NaN	32187.53429	NaN	NaN
32198.08698	13.5744471	1	79	1	2	1	6	11	2	1	3	3	NaN	32201.37068	NaN	NaN
32211.85129	13.61720915	1	80	1	2	1	6	12	2	1	3	3	NaN	32215.1344	NaN	NaN
32225.66986	13.50488584	1	81	1	2	1	6	13	1	1	3	3	NaN	32228.97447	NaN	NaN
32239.36446	13.55743702	1	82	1	2	1	6	14	1	2	3	3	NaN	32242.63696	NaN	NaN
32253.11972	13.60982004	1	83	1	2	1	6	15	2	2	3	3	NaN	32256.44544	NaN	NaN
32266.93523	13.53776192	1	84	1	2	1	6	16	2	1	3	3	NaN	32270.27913	NaN	NaN
32280.6732	13.21561874	1	85	1	2	1	6	17	1	2	3	3	NaN	32283.83829	NaN	NaN
32294.08812	13.00423355	1	86	1	2	1	6	18	1	2	3	3	NaN	32297.20414	NaN	NaN
NaN	NaN	1	87	1	2	9	6	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
32320.47305	12.95279085	1	88	1	2	9	7	1	3	3	3	3	NaN	NaN	NaN	NaN
32333.60898	13.03336353	1	89	1	2	9	7	2	3	3	3	3	NaN	NaN	NaN	NaN
32346.82633	13.09356142	1	90	1	2	9	7	3	3	3	3	3	NaN	NaN	NaN	NaN
32360.08965	13.03917979	1	91	1	2	9	7	4	3	3	3	3	NaN	NaN	NaN	NaN
32373.31362	13.00230178	1	92	1	2	9	7	5	3	3	3	3	NaN	NaN	NaN	NaN
32386.49228	12.91813474	1	93	1	2	9	7	6	3	3	3	3	NaN	NaN	NaN	NaN
32399.59367	12.99038674	1	94	1	2	9	7	7	3	3	3	3	NaN	NaN	NaN	NaN
32412.76643	12.94542538	1	95	1	2	9	7	8	3	3	3	3	NaN	NaN	NaN	NaN
32425.89936	12.97238807	1	96	1	2	9	7	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	97	1	2	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
32452.19659	12.91528774	1	98	1	2	5	8	1	2	2	3	3	NaN	32455.2766	NaN	NaN
32465.28689	13.12174627	1	99	1	2	5	8	2	2	2	3	3	NaN	32468.44746	NaN	NaN
32478.59613	13.45208127	1	100	1	2	5	8	3	2	1	3	3	NaN	32481.82966	NaN	NaN
32492.25115	13.4048014	1	101	1	2	5	8	4	1	2	3	3	NaN	32495.48686	NaN	NaN
32505.8538	13.50162262	1	102	1	2	5	8	5	2	1	3	3	NaN	32509.14004	NaN	NaN
32519.55951	13.59666443	1	103	1	2	5	8	6	1	1	3	3	NaN	32522.87218	NaN	NaN
32533.36616	13.60690936	1	104	1	2	5	8	7	2	1	3	3	NaN	32536.67689	NaN	NaN
32547.17631	13.56566555	1	105	1	2	5	8	8	1	1	3	3	NaN	32550.48315	NaN	NaN
32560.95162	13.66595171	1	106	1	2	5	8	9	2	2	3	3	NaN	32564.27967	NaN	NaN
32574.81437	13.69618663	1	107	1	2	5	8	10	1	2	3	3	NaN	32578.11406	NaN	NaN
32588.71963	13.65855553	1	108	1	2	5	8	11	1	1	3	3	NaN	32592.06104	NaN	NaN
32602.58527	13.67089904	1	109	1	2	5	8	12	1	1	3	3	NaN	32605.91326	NaN	NaN
32616.45199	13.62811899	1	110	1	2	5	8	13	1	2	3	3	NaN	32619.76255	NaN	NaN
32630.28379	13.67923843	1	111	1	2	5	8	14	2	1	3	3	NaN	32633.61413	NaN	NaN
32644.16504	13.53359729	1	112	1	2	5	8	15	1	1	3	3	NaN	32647.43488	NaN	NaN
32657.90548	13.46159369	1	113	1	2	5	8	16	1	2	3	3	NaN	32661.19524	NaN	NaN
32671.55399	13.36532157	1	114	1	2	5	8	17	1	1	3	3	NaN	32674.81993	NaN	NaN
32685.10835	13.12494439	1	115	1	2	5	8	18	1	1	3	3	NaN	32688.29986	NaN	NaN
NaN	NaN	1	116	1	2	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
32711.52526	12.9392819	1	117	1	2	9	9	1	3	3	3	3	NaN	NaN	NaN	NaN
32724.66187	12.93920224	1	118	1	2	9	9	2	3	3	3	3	NaN	NaN	NaN	NaN
32737.78675	12.90057261	1	119	1	2	9	9	3	3	3	3	3	NaN	NaN	NaN	NaN
32750.87057	12.91716254	1	120	1	2	9	9	4	3	3	3	3	NaN	NaN	NaN	NaN
32763.9722	12.90079318	1	121	1	2	9	9	5	3	3	3	3	NaN	NaN	NaN	NaN
32777.04774	12.99705185	1	122	1	2	9	9	6	3	3	3	3	NaN	NaN	NaN	NaN
32790.21691	13.00786414	1	123	1	2	9	9	7	3	3	3	3	NaN	NaN	NaN	NaN
32803.40876	13.0347917	1	124	1	2	9	9	8	3	3	3	3	NaN	NaN	NaN	NaN
32816.62663	13.18679097	1	125	1	2	9	9	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	126	1	2	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
