onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
35950.72727	12.96790391	1	61	1	3	9	5	3	3	3	3	3	NaN	NaN	NaN	NaN
35963.88197	13.01085378	1	62	1	3	9	5	4	3	3	3	3	NaN	NaN	NaN	NaN
35977.07504	12.90138129	1	63	1	3	9	5	5	3	3	3	3	NaN	NaN	NaN	NaN
35990.16175	12.91705785	1	64	1	3	9	5	6	3	3	3	3	NaN	NaN	NaN	NaN
36003.2632	12.9659282	1	65	1	3	9	5	7	3	3	3	3	NaN	NaN	NaN	NaN
36016.41464	12.949112	1	66	1	3	9	5	8	3	3	3	3	NaN	NaN	NaN	NaN
36029.54737	12.88261541	1	67	1	3	9	5	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	68	1	3	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
36055.73248	13.0523134	1	69	1	3	1	6	1	1	2	3	3	NaN	36058.85596	NaN	NaN
36068.96974	13.21302517	1	70	1	3	1	6	2	2	1	3	3	NaN	36072.12102	NaN	NaN
36082.37738	13.52318092	1	71	1	3	1	6	3	1	2	3	3	NaN	36085.63686	NaN	NaN
36096.10346	13.66648293	1	72	1	3	1	6	4	1	2	3	3	NaN	36099.42519	NaN	NaN
36109.97263	13.73152731	1	73	1	3	1	6	5	1	1	3	3	NaN	36113.27668	NaN	NaN
36123.90877	13.72486419	1	74	1	3	1	6	6	2	2	3	3	NaN	36127.23811	NaN	NaN
36137.84025	13.65133358	1	75	1	3	1	6	7	2	1	3	3	NaN	36141.20816	NaN	NaN
36151.69276	13.76578413	1	76	1	3	1	6	8	1	2	3	3	NaN	36155.03023	NaN	NaN
36165.66369	13.74300623	1	77	1	3	1	6	9	1	1	3	3	NaN	36169.00097	NaN	NaN
36179.61712	13.69369861	1	78	1	3	1	6	10	1	1	3	3	NaN	36182.97932	NaN	NaN
36193.52309	13.70695789	1	79	1	3	1	6	11	2	2	3	3	NaN	36196.85298	NaN	NaN
36207.49935	13.71164686	1	80	1	3	1	6	12	1	1	3	3	NaN	36210.88176	NaN	NaN
36221.42051	13.65272834	1	81	1	3	1	6	13	2	2	3	3	NaN	36224.73326	NaN	NaN
36235.28542	13.64510405	1	82	1	3	1	6	14	1	2	3	3	NaN	36238.60202	NaN	NaN
36249.1399	13.59217123	1	83	1	3	1	6	15	2	2	3	3	NaN	36252.48068	NaN	NaN
36262.93696	13.47599491	1	84	1	3	1	6	16	2	2	3	3	NaN	36266.25771	NaN	NaN
36276.61751	13.2253172	1	85	1	3	1	6	17	2	1	3	3	NaN	36279.8179	NaN	NaN
36290.03002	13.1525488	1	86	1	3	1	6	18	1	2	3	3	NaN	36293.18163	NaN	NaN
NaN	NaN	1	87	1	3	9	6	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
36316.5195	12.91362056	1	88	1	3	9	7	1	3	3	3	3	NaN	NaN	NaN	NaN
36329.61855	13.03389105	1	89	1	3	9	7	2	3	3	3	3	NaN	NaN	NaN	NaN
36342.83822	13.00923959	1	90	1	3	9	7	3	3	3	3	3	NaN	NaN	NaN	NaN
36356.02269	13.04610603	1	91	1	3	9	7	4	3	3	3	3	NaN	NaN	NaN	NaN
36369.26173	13.01254936	1	92	1	3	9	7	5	3	3	3	3	NaN	NaN	NaN	NaN
