onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
29615.31074	15.40533404	1	61	1	4	3	4	8	1	1	3	3	NaN	29619.2526	NaN	NaN
29630.95479	15.47028172	1	62	1	4	3	4	9	1	1	3	3	NaN	29634.83672	NaN	NaN
29646.67142	15.32232694	1	63	1	4	3	4	10	2	2	3	3	NaN	29650.57134	NaN	NaN
29662.23905	15.40391604	1	64	1	4	3	4	11	2	2	3	3	NaN	29666.15778	NaN	NaN
29677.89295	15.25433466	1	65	1	4	3	4	12	2	2	3	3	NaN	29681.74296	NaN	NaN
29693.40065	15.40581024	1	66	1	4	3	4	13	1	2	3	3	NaN	29697.32883	NaN	NaN
29709.06072	15.4061142	1	67	1	4	3	4	14	1	1	3	3	NaN	29712.92759	NaN	NaN
29724.72101	15.37538238	1	68	1	4	3	4	15	1	2	3	3	NaN	29728.72725	NaN	NaN
29740.35357	15.37861456	1	69	1	4	3	4	16	1	1	3	3	NaN	29744.27857	NaN	NaN
29755.98629	15.24934641	1	70	1	4	3	4	17	2	1	3	3	NaN	29759.88491	NaN	NaN
29771.4786	14.23854524	1	71	1	4	3	4	18	2	2	3	3	NaN	29775.15074	NaN	NaN
NaN	NaN	1	72	1	4	9	4	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
29799.16577	13.00284347	1	73	1	4	9	5	1	3	3	3	3	NaN	NaN	NaN	NaN
29812.35319	12.94528507	1	74	1	4	9	5	2	3	3	3	3	NaN	NaN	NaN	NaN
29825.48904	12.91853958	1	75	1	4	9	5	3	3	3	3	3	NaN	NaN	NaN	NaN
29838.58813	12.98571153	1	76	1	4	9	5	4	3	3	3	3	NaN	NaN	NaN	NaN
29851.79814	13.02696546	1	77	1	4	9	5	5	3	3	3	3	NaN	NaN	NaN	NaN
29865.00193	13.11690299	1	78	1	4	9	5	6	3	3	3	3	NaN	NaN	NaN	NaN
29878.30651	13.17037932	1	79	1	4	9	5	7	3	3	3	3	NaN	NaN	NaN	NaN
29891.65712	13.0038284	1	80	1	4	9	5	8	3	3	3	3	NaN	NaN	NaN	NaN
29904.84374	13.10223558	1	81	1	4	9	5	9	3	3	3	3	NaN	NaN	NaN	NaN
NaN	NaN	1	82	1	4	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
29931.39117	13.23164808	1	83	1	4	5	6	1	2	2	3	3	NaN	29934.59961	NaN	NaN
29944.81597	13.41535747	1	84	1	4	5	6	2	2	2	3	3	NaN	29948.069	NaN	NaN
29958.44021	13.74070639	1	85	1	4	5	6	3	1	2	3	3	NaN	29961.85622	NaN	NaN
29972.3919	13.82264901	1	86	1	4	5	6	4	2	1	3	3	NaN	29975.80139	NaN	NaN
29986.42413	13.80357073	1	87	1	4	5	6	5	2	1	3	3	NaN	29989.84668	NaN	NaN
30000.43835	13.70887087	1	88	1	4	5	6	6	1	2	3	3	NaN	30003.80016	NaN	NaN
