onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
182902.277	1.300917411	2	1	2	4	9	1	1	3	3	7	9	n/a	n/a	n/a
182903.5938	1.282379063	2	2	2	4	9	1	2	3	3	7	9	n/a	n/a	n/a
182904.8926	1.283688551	2	3	2	4	9	1	3	3	3	7	9	n/a	n/a	n/a
182906.1926	1.286857763	2	4	2	4	9	1	4	3	3	7	9	n/a	n/a	n/a
182907.4931	1.282859596	2	5	2	4	9	1	5	3	3	7	9	n/a	n/a	n/a
182908.7928	1.282857	2	6	2	4	9	1	6	3	3	7	9	n/a	n/a	n/a
182910.0926	1.283397748	2	7	2	4	9	1	7	3	3	7	9	n/a	n/a	n/a
182911.3924	1.283701525	2	8	2	4	9	1	8	3	3	7	9	n/a	n/a	n/a
182912.6923	1.283669071	2	9	2	4	9	1	9	3	3	7	9	n/a	n/a	n/a
182913.9927	1.284954332	2	10	2	4	9	1	10	3	3	7	9	n/a	n/a	n/a
182915.3457	1.364312676	2	11	2	4	1	2	1	2	2	7	9	1	182915.7108	0.920001813
182916.7268	1.416119462	2	12	2	4	1	2	2	2	1	7	9	1	182917.1092	0.744867255
182918.1597	1.433293402	2	13	2	4	1	2	3	1	1	7	8	1	182918.5417	0.800004263
182919.6098	1.38320707	2	14	2	4	1	2	4	2	1	7	8	1	182919.9761	0.850144881
182921.0098	1.382965742	2	15	2	4	1	2	5	2	1	7	8	1	182921.4094	0.802121233
182922.4091	1.383933797	2	16	2	4	1	2	6	2	2	7	7	1	182922.7599	0.800719397
182923.8099	1.399859009	2	17	2	4	1	2	7	2	2	7	7	1	182924.1928	0.749583385
182925.2266	1.433217161	2	18	2	4	1	2	8	2	1	7	7	1	182925.6097	0.898770545
182926.6766	1.299736182	2	19	2	4	1	2	9	1	1	7	6	1	182927.0264	0.782754814
182927.9926	1.682525805	2	20	2	4	1	2	10	2	1	7	6	1	182928.7248	0.784271713
182929.6918	1.334243828	2	21	2	4	1	2	11	2	1	7	6	1	182930.0427	0.850484446
182931.0425	1.283672295	2	22	2	4	1	2	12	1	1	7	5	1	182931.3753	0.801035488
182932.3422	1.283715576	2	23	2	4	1	2	13	1	1	7	5	1	182932.6756	0.799932814
182933.6413	1.283949227	2	24	2	4	1	2	14	1	2	7	5	1	182933.9757	0.851641501
182934.9423	1.282873042	2	25	2	4	1	2	15	1	1	7	5	n/a	182935.2756	n/a
182936.242	1.283361397	2	26	2	4	1	2	16	1	2	7	4	1	182936.5755	0.883151464
182937.5422	1.283555026	2	27	2	4	1	2	17	2	1	7	4	n/a	182937.8753	n/a
182938.8421	1.283016171	2	28	2	4	1	2	18	1	1	7	4	n/a	182939.1761	n/a
182940.1419	1.282987934	2	29	2	4	1	2	19	2	1	7	4	n/a	182940.4752	n/a
182941.442	1.283498611	2	30	2	4	1	2	20	1	1	7	4	1	182941.7752	0.817113391
182942.742	1.28332496	2	31	2	4	1	2	21	2	1	7	4	n/a	182943.0752	n/a
182944.0418	1.284129108	2	32	2	4	1	2	22	2	1	7	4	n/a	182944.3751	n/a
