onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
182639.0942	1.481322537	1	1	1	4	9	1	1	3	3	9	9	n/a	n/a	n/a
182640.592	1.332949689	1	2	1	4	9	1	2	3	3	9	9	n/a	n/a	n/a
182641.9414	1.283981028	1	3	1	4	9	1	3	3	3	9	9	n/a	n/a	n/a
182643.2416	1.283330267	1	4	1	4	9	1	4	3	3	9	9	n/a	n/a	n/a
182644.5416	1.283427092	1	5	1	4	9	1	5	3	3	9	9	n/a	n/a	n/a
182645.8417	1.283305839	1	6	1	4	9	1	6	3	3	9	9	n/a	n/a	n/a
182647.1416	1.283476846	1	7	1	4	9	1	7	3	3	9	9	n/a	n/a	n/a
182648.4418	1.284403598	1	8	1	4	9	1	8	3	3	9	9	n/a	n/a	n/a
182649.7429	1.283355054	1	9	1	4	9	1	9	3	3	9	9	n/a	n/a	n/a
182651.0428	1.283211157	1	10	1	4	9	1	10	3	3	9	9	n/a	n/a	n/a
182652.4469	1.44596667	1	11	1	4	1	2	1	2	1	9	9	n/a	182652.8458	n/a
182653.9097	1.483180858	1	12	1	4	1	2	2	2	1	9	9	1	182654.2928	0.01980787001
182655.4095	1.483228714	1	13	1	4	1	2	3	2	2	9	9	1	182655.8094	0.701839629
182656.9095	1.44999384	1	14	1	4	1	2	4	1	1	8	9	1	182657.3095	0.668620539
182658.3763	1.433155672	1	15	1	4	1	2	5	1	1	9	9	0	182658.7595	0.683855871
182659.8262	1.466724627	1	16	1	4	1	2	6	1	1	9	9	1	182660.2262	0.749812826
182661.3096	1.466708889	1	17	1	4	1	2	7	2	2	9	9	1	182661.6923	0.650547145
182662.793	1.466553572	1	18	1	4	1	2	8	2	2	8	9	1	182663.1929	0.650311684
182664.2763	1.4332639	1	19	1	4	1	2	9	2	2	8	9	1	182664.6766	0.732389731
182665.7262	1.433274092	1	20	1	4	1	2	10	2	2	8	9	1	182666.1096	0.650075226
182667.1758	1.516451655	1	21	1	4	1	2	11	2	2	7	9	1	182667.5763	0.599669383
182668.7099	1.4331913	1	22	1	4	1	2	12	2	2	7	9	1	182669.1097	0.716604677
182670.1598	1.466505253	1	23	1	4	1	2	13	2	1	7	9	1	182670.5596	0.916582917
182671.6425	1.41705512	1	24	1	4	1	2	14	1	2	6	9	1	182672.0158	0.761513711
182673.0762	1.400078904	1	25	1	4	1	2	15	1	2	6	9	1	182673.4596	0.816533065
182674.493	1.466576234	1	26	1	4	1	2	16	2	2	6	9	1	182674.9096	0.816422382
182675.9759	1.41700859	1	27	1	4	1	2	17	1	2	5	9	1	182676.3597	0.833377144
182677.4097	1.433283918	1	28	1	4	1	2	18	2	1	5	9	n/a	182677.8097	n/a
182678.8598	1.449601272	1	29	1	4	1	2	19	1	2	5	9	1	182679.2598	0.966960083
182680.3263	1.433279511	1	30	1	4	1	2	20	2	1	5	9	1	182680.7097	0.965605558
182681.7764	1.4332459	1	31	1	4	1	2	21	2	1	5	9	1	182682.1757	1.017856169
182683.2265	1.44985792	1	32	1	4	1	2	22	2	2	4	9	1	182683.6264	0.983154319
182684.6921	1.433392307	1	33	1	4	1	2	23	1	2	4	9	1	182685.093	0.866733956
182686.1433	1.43302608	1	34	1	4	1	2	24	1	2	5	9	0	182686.5264	0.749746532
182687.5933	1.449687086	1	35	1	4	1	2	25	2	2	5	9	1	182687.993	0.666875493
182689.0599	1.431925152	1	36	1	4	1	2	26	2	1	5	9	1	182689.4597	0.900115209
182690.5097	1.449951649	1	37	1	4	1	2	27	2	1	4	9	1	182690.9096	1.000490007
182691.9764	1.449893557	1	38	1	4	1	2	28	2	1	4	9	n/a	182692.3931	n/a
182693.4431	1.416465955	1	39	1	4	1	2	29	1	2	4	9	n/a	182693.8265	n/a
182694.8764	1.399761379	1	40	1	4	1	2	30	2	2	4	9	1	182695.2595	0.017006757
182696.293	1.417361615	1	41	1	4	1	2	31	1	1	5	9	0	182696.6921	0.06776023499
182697.7266	1.416573011	1	42	1	4	1	2	32	1	1	5	9	1	182698.11	0.700486557
182699.1792	1.281170818	1	43	1	4	9	3	1	3	3	5	9	n/a	n/a	n/a
182700.4768	1.290052106	1	44	1	4	9	3	2	3	3	5	9	n/a	n/a	n/a
182701.7763	1.283889056	1	45	1	4	9	3	3	3	3	5	9	n/a	n/a	n/a
182703.0765	1.283394776	1	46	1	4	9	3	4	3	3	5	9	n/a	n/a	n/a
182704.3766	1.283300556	1	47	1	4	9	3	5	3	3	5	9	n/a	n/a	n/a
182705.6769	1.283003602	1	48	1	4	9	3	6	3	3	5	9	n/a	n/a	n/a
182706.9766	1.283313363	1	49	1	4	9	3	7	3	3	5	9	n/a	n/a	n/a
182708.2767	1.283267333	1	50	1	4	9	3	8	3	3	5	9	n/a	n/a	n/a
182709.5765	1.283343	1	51	1	4	9	3	9	3	3	5	9	n/a	n/a	n/a
182710.8767	1.283061808	1	52	1	4	9	3	10	3	3	5	9	n/a	n/a	n/a
182712.2103	1.432672992	1	53	1	4	3	4	1	2	2	5	9	1	182712.5937	0.749371554
182713.6598	1.449839246	1	54	1	4	3	4	2	2	1	4	9	1	182714.0431	0.750094171
182715.1264	1.433243075	1	55	1	4	3	4	3	2	1	4	9	1	182715.5262	0.749811955
182716.5764	1.433239158	1	56	1	4	3	4	4	1	1	4	9	1	182716.9595	0.95045923
182718.0265	1.416494108	1	57	1	4	3	4	5	2	2	4	9	n/a	182718.4096	n/a
182719.4598	1.466551014	1	58	1	4	3	4	6	2	1	4	9	n/a	182719.8764	n/a
182720.9431	1.449867258	1	59	1	4	3	4	7	2	1	5	9	0	182721.3263	1.004241783
182722.4098	1.449779941	1	60	1	4	3	4	8	1	1	6	9	0	182722.8096	0.987904089
182723.8765	1.433229476	1	61	1	4	3	4	9	1	2	7	9	0	182724.2763	0.899526773
182725.3265	1.433046966	1	62	1	4	3	4	10	1	2	8	9	0	182725.7094	1.000185927
182726.7765	1.449719306	1	63	1	4	3	4	11	1	2	9	9	0	182727.1758	0.950786129
