onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
24610.58931	1.316292155	4	1	2	4	9	1	1	3	3	4	4	n/a	n/a	n/a
24611.9222	1.368180242	4	2	2	4	9	1	2	3	3	4	4	n/a	n/a	n/a
24613.30606	1.400436313	4	3	2	4	9	1	3	3	3	4	4	n/a	n/a	n/a
24614.72327	1.382806821	4	4	2	4	9	1	4	3	3	4	4	n/a	n/a	n/a
24616.12765	1.380554528	4	5	2	4	9	1	5	3	3	4	4	n/a	n/a	n/a
24617.523	1.316440353	4	6	2	4	9	1	6	3	3	4	4	n/a	n/a	n/a
24618.85627	1.249263821	4	7	2	4	9	1	7	3	3	4	4	n/a	n/a	n/a
24620.12242	1.18369161	4	8	2	4	9	1	8	3	3	4	4	n/a	n/a	n/a
24621.32285	1.18310556	4	9	2	4	9	1	9	3	3	4	4	n/a	n/a	n/a
24622.5226	1.183138619	4	10	2	4	9	1	10	3	3	4	4	n/a	n/a	n/a
24623.77704	1.346351737	4	11	2	4	1	2	1	1	2	4	4	n/a	24624.10742	n/a
24625.13999	1.283515765	4	12	2	4	1	2	2	1	2	4	4	n/a	24625.45683	n/a
24626.44074	1.331810215	4	13	2	4	1	2	3	1	1	4	4	n/a	24626.77374	n/a
24627.79003	1.340427716	4	14	2	4	1	2	4	1	2	4	4	n/a	24628.07316	n/a
24629.15973	1.346963707	4	15	2	4	1	2	5	2	1	4	4	n/a	24629.47582	n/a
24630.52307	1.367724326	4	16	2	4	1	2	6	2	2	4	4	n/a	24630.85775	n/a
24631.90747	1.333491171	4	17	2	4	1	2	7	2	2	4	4	1	24632.2408	0.81696597
24633.2577	1.349696916	4	18	2	4	1	2	8	1	1	4	4	1	24633.59096	0.783590806
24634.62426	1.3669243	4	19	2	4	1	2	9	1	1	4	4	n/a	24634.95752	n/a
24636.00789	1.38219612	4	20	2	4	1	2	10	1	2	4	4	1	24636.341	1.04959399
24637.40706	1.350090066	4	21	2	4	1	2	11	2	2	4	3	n/a	24637.74126	n/a
24638.77359	1.33445126	4	22	2	4	1	2	12	1	2	4	3	n/a	24639.0739	n/a
24640.12485	1.366618295	4	23	2	4	1	2	13	2	2	4	3	n/a	24640.45804	n/a
24641.50834	1.365877967	4	24	2	4	1	2	14	1	2	4	3	n/a	24641.84147	n/a
24642.89131	1.35042008	4	25	2	4	1	2	15	2	1	4	3	1	24643.22492	0.69291644
24644.25794	1.349404537	4	26	2	4	1	2	16	1	2	4	3	1	24644.5915	0.734174547
24645.62771	1.374632731	4	27	2	4	1	2	17	2	1	4	4	0	24645.95831	0.750717661
24647.02401	1.384487176	4	28	2	4	1	2	18	1	1	4	4	1	24647.37533	0.782734811
24648.43497	1.373759155	4	29	2	4	1	2	19	1	2	4	4	1	24648.77529	0.869886611
24649.82561	1.366579094	4	30	2	4	1	2	20	1	2	4	5	0	24650.15871	0.990219699
24651.20888	1.349933902	4	31	2	4	1	2	21	2	2	4	5	1	24651.54215	0.900602398
24652.57556	1.383383623	4	32	2	4	1	2	22	1	1	4	5	n/a	24652.90889	n/a
