onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545048920	1.199084997	7	1	1	2	9	1	1	3	3	4	7	n/a	n/a	n/a
1545048921	1.1916821	7	2	1	2	9	1	2	3	3	4	7	n/a	n/a	n/a
1545048922	1.191704035	7	3	1	2	9	1	3	3	3	4	7	n/a	n/a	n/a
1545048923	1.191699982	7	4	1	2	9	1	4	3	3	4	7	n/a	n/a	n/a
1545048925	1.191646099	7	5	1	2	9	1	5	3	3	4	7	n/a	n/a	n/a
1545048926	1.191742897	7	6	1	2	9	1	6	3	3	4	7	n/a	n/a	n/a
1545048927	1.191767216	7	7	1	2	9	1	7	3	3	4	7	n/a	n/a	n/a
1545048928	1.191634178	7	8	1	2	9	1	8	3	3	4	7	n/a	n/a	n/a
1545048929	1.191626072	7	9	1	2	9	1	9	3	3	4	7	n/a	n/a	n/a
1545048931	1.191705227	7	10	1	2	9	1	10	3	3	4	7	n/a	n/a	n/a
1545048932	1.2072649	7	11	1	2	1	2	1	1	1	4	7	n/a	1545048932	n/a
1545048933	1.191762924	7	12	1	2	1	2	2	2	2	4	7	n/a	1545048933	n/a
1545048934	1.19165206	7	13	1	2	1	2	3	1	2	4	7	n/a	1545048935	n/a
1545048935	1.191657066	7	14	1	2	1	2	4	2	1	4	7	n/a	1545048936	n/a
1545048937	1.191675186	7	15	1	2	1	2	5	1	1	4	7	n/a	1545048937	n/a
1545048938	1.191646814	7	16	1	2	1	2	6	1	1	4	7	n/a	1545048938	n/a
1545048939	1.191808939	7	17	1	2	1	2	7	2	1	4	7	n/a	1545048939	n/a
1545048940	1.191625118	7	18	1	2	1	2	8	1	2	4	7	n/a	1545048941	n/a
1545048941	1.191708088	7	19	1	2	1	2	9	1	1	4	7	n/a	1545048942	n/a
1545048943	1.19177413	7	20	1	2	1	2	10	2	2	4	7	n/a	1545048943	n/a
1545048944	1.191623926	7	21	1	2	1	2	11	1	1	4	7	n/a	1545048944	n/a
1545048945	1.191758871	7	22	1	2	1	2	12	2	1	4	7	n/a	1545048945	n/a
1545048946	1.191612005	7	23	1	2	1	2	13	2	1	4	7	n/a	1545048947	n/a
1545048947	1.191738129	7	24	1	2	1	2	14	2	1	4	7	n/a	1545048948	n/a
1545048949	1.191710949	7	25	1	2	1	2	15	1	2	4	7	n/a	1545048949	n/a
1545048950	1.191681862	7	26	1	2	1	2	16	1	1	4	7	n/a	1545048950	n/a
1545048951	1.191673994	7	27	1	2	1	2	17	1	1	4	7	n/a	1545048951	n/a
1545048952	1.191617012	7	28	1	2	1	2	18	1	1	4	7	n/a	1545048953	n/a
1545048953	1.191711903	7	29	1	2	9	3	1	3	3	4	7	n/a	n/a	n/a
1545048955	1.191551924	7	30	1	2	9	3	2	3	3	4	7	n/a	n/a	n/a
1545048956	1.191622019	7	31	1	2	9	3	3	3	3	4	7	n/a	n/a	n/a
1545048957	1.191659927	7	32	1	2	9	3	4	3	3	4	7	n/a	n/a	n/a
1545048958	1.191668987	7	33	1	2	9	3	5	3	3	4	7	n/a	n/a	n/a
1545048959	1.191651821	7	34	1	2	9	3	6	3	3	4	7	n/a	n/a	n/a
1545048961	1.191701174	7	35	1	2	9	3	7	3	3	4	7	n/a	n/a	n/a
1545048962	1.191602945	7	36	1	2	9	3	8	3	3	4	7	n/a	n/a	n/a
1545048963	1.19165802	7	37	1	2	9	3	9	3	3	4	7	n/a	n/a	n/a
1545048964	1.191649914	7	38	1	2	9	3	10	3	3	4	7	n/a	n/a	n/a
1545048965	1.191538095	7	39	1	2	5	4	1	2	2	4	7	n/a	1545048966	n/a
1545048967	1.191726923	7	40	1	2	5	4	2	2	1	4	7	n/a	1545048967	n/a
1545048968	1.191747904	7	41	1	2	5	4	3	1	1	4	7	n/a	1545048968	n/a
1545048969	1.191675186	7	42	1	2	5	4	4	2	1	4	7	n/a	1545048969	n/a
1545048970	1.19177413	7	43	1	2	5	4	5	1	1	4	7	n/a	1545048971	n/a
1545048971	1.191703796	7	44	1	2	5	4	6	1	2	4	7	n/a	1545048972	n/a
1545048973	1.191684008	7	45	1	2	5	4	7	1	2	4	7	n/a	1545048973	n/a
1545048974	1.191745043	7	46	1	2	5	4	8	2	2	4	7	n/a	1545048974	n/a
1545048975	1.191787958	7	47	1	2	5	4	9	2	2	4	7	n/a	1545048975	n/a
1545048976	1.191656828	7	48	1	2	5	4	10	1	2	4	7	n/a	1545048977	n/a
1545048977	1.191653967	7	49	1	2	5	4	11	1	1	4	7	n/a	1545048978	n/a
1545048979	1.191646099	7	50	1	2	5	4	12	1	2	4	7	n/a	1545048979	n/a
1545048980	1.191692114	7	51	1	2	5	4	13	1	2	4	7	n/a	1545048980	n/a
1545048981	1.191684008	7	52	1	2	5	4	14	1	2	4	7	n/a	1545048981	n/a
1545048982	1.191704035	7	53	1	2	5	4	15	1	1	4	7	n/a	1545048983	n/a
1545048983	1.191677094	7	54	1	2	5	4	16	1	1	4	7	n/a	1545048984	n/a
1545048985	1.191593885	7	55	1	2	5	4	17	2	1	4	7	n/a	1545048985	n/a
1545048986	1.191730022	7	56	1	2	5	4	18	1	1	4	7	n/a	1545048986	n/a
1545048987	1.191606045	7	57	1	2	9	5	1	3	3	4	7	n/a	n/a	n/a
1545048988	1.191679955	7	58	1	2	9	5	2	3	3	4	7	n/a	n/a	n/a
1545048989	1.191708088	7	59	1	2	9	5	3	3	3	4	7	n/a	n/a	n/a
