onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545049652	1.191603899	10	60	2	3	9	5	4	3	3	4	7	n/a	n/a	n/a
1545049654	1.191766977	10	61	2	3	9	5	5	3	3	4	7	n/a	n/a	n/a
1545049655	1.191672087	10	62	2	3	9	5	6	3	3	4	7	n/a	n/a	n/a
1545049656	1.191671848	10	63	2	3	9	5	7	3	3	4	7	n/a	n/a	n/a
1545049657	1.191656828	10	64	2	3	9	5	8	3	3	4	7	n/a	n/a	n/a
1545049658	1.191649914	10	65	2	3	9	5	9	3	3	4	7	n/a	n/a	n/a
1545049660	1.191651821	10	66	2	3	9	5	10	3	3	4	7	n/a	n/a	n/a
1545049661	1.19175601	10	67	2	3	1	6	1	1	2	4	7	n/a	1545049661	n/a
1545049662	1.191704988	10	68	2	3	1	6	2	1	2	4	7	n/a	1545049662	n/a
1545049663	1.191678047	10	69	2	3	1	6	3	2	1	4	7	n/a	1545049664	n/a
1545049664	1.191674948	10	70	2	3	1	6	4	2	1	4	7	n/a	1545049665	n/a
1545049666	1.191771984	10	71	2	3	1	6	5	2	2	4	7	n/a	1545049666	n/a
1545049667	1.191704035	10	72	2	3	1	6	6	1	1	4	7	n/a	1545049667	n/a
1545049668	1.191709042	10	73	2	3	1	6	7	2	2	4	7	n/a	1545049668	n/a
1545049669	1.191724062	10	74	2	3	1	6	8	2	2	4	7	n/a	1545049670	n/a
1545049670	1.191680908	10	75	2	3	1	6	9	1	2	4	7	n/a	1545049671	n/a
1545049672	1.199981928	10	76	2	3	1	6	10	2	2	4	7	n/a	1545049672	n/a
1545049673	1.191674948	10	77	2	3	1	6	11	1	2	4	7	n/a	1545049673	n/a
1545049674	1.191706181	10	78	2	3	1	6	12	1	1	4	7	n/a	1545049674	n/a
1545049675	1.191710949	10	79	2	3	1	6	13	2	2	4	7	n/a	1545049676	n/a
1545049676	1.191587925	10	80	2	3	1	6	14	1	2	4	7	n/a	1545049677	n/a
1545049678	1.191675186	10	81	2	3	1	6	15	1	1	4	7	n/a	1545049678	n/a
1545049679	1.191680193	10	82	2	3	1	6	16	2	1	4	7	n/a	1545049679	n/a
1545049680	1.191797018	10	83	2	3	1	6	17	1	1	4	7	n/a	1545049680	n/a
1545049681	1.191726923	10	84	2	3	1	6	18	1	2	4	7	n/a	1545049682	n/a
1545049682	1.19144702	10	85	2	3	9	7	1	3	3	4	7	n/a	n/a	n/a
1545049684	1.191770077	10	86	2	3	9	7	2	3	3	4	7	n/a	n/a	n/a
1545049685	1.191705942	10	87	2	3	9	7	3	3	3	4	7	n/a	n/a	n/a
1545049686	1.191673994	10	88	2	3	9	7	4	3	3	4	7	n/a	n/a	n/a
1545049687	1.191720963	10	89	2	3	9	7	5	3	3	4	7	n/a	n/a	n/a
1545049688	1.191677094	10	90	2	3	9	7	6	3	3	4	7	n/a	n/a	n/a
1545049690	1.19177103	10	91	2	3	9	7	7	3	3	4	7	n/a	n/a	n/a
1545049691	1.191695929	10	92	2	3	9	7	8	3	3	4	7	n/a	n/a	n/a
1545049692	1.191656113	10	93	2	3	9	7	9	3	3	4	7	n/a	n/a	n/a
1545049693	1.191639185	10	94	2	3	9	7	10	3	3	4	7	n/a	n/a	n/a
1545049694	1.191699982	10	95	2	3	5	8	1	2	1	4	7	n/a	1545049695	n/a
1545049696	1.191676855	10	96	2	3	5	8	2	1	2	4	7	n/a	1545049696	n/a
1545049697	1.191680908	10	97	2	3	5	8	3	2	2	4	7	n/a	1545049697	n/a
1545049698	1.191675901	10	98	2	3	5	8	4	2	2	4	7	n/a	1545049698	n/a
1545049699	1.191641808	10	99	2	3	5	8	5	2	1	4	7	n/a	1545049700	n/a
1545049700	1.191745043	10	100	2	3	5	8	6	2	2	4	7	n/a	1545049701	n/a
1545049702	1.191673994	10	101	2	3	5	8	7	1	2	4	7	n/a	1545049702	n/a
1545049703	1.191698074	10	102	2	3	5	8	8	2	1	4	7	n/a	1545049703	n/a
1545049704	1.191679001	10	103	2	3	5	8	9	1	1	4	7	n/a	1545049704	n/a
1545049705	1.191643	10	104	2	3	5	8	10	1	2	4	7	n/a	1545049706	n/a
1545049706	1.191739082	10	105	2	3	5	8	11	1	2	4	7	n/a	1545049707	n/a
1545049708	1.191696882	10	106	2	3	5	8	12	2	1	4	7	n/a	1545049708	n/a
1545049709	1.191675186	10	107	2	3	5	8	13	2	2	4	7	n/a	1545049709	n/a
1545049710	1.191719055	10	108	2	3	5	8	14	2	2	4	7	n/a	1545049710	n/a
1545049711	1.191605091	10	109	2	3	5	8	15	2	2	4	7	n/a	1545049712	n/a
1545049712	1.19175005	10	110	2	3	5	8	16	1	1	4	7	n/a	1545049713	n/a
1545049714	1.191676855	10	111	2	3	5	8	17	1	1	4	7	n/a	1545049714	n/a
1545049715	1.191681862	10	112	2	3	5	8	18	1	2	4	7	n/a	1545049715	n/a
1545049716	1.191755056	10	113	2	3	9	9	1	3	3	4	7	n/a	n/a	n/a
1545049717	1.191678047	10	114	2	3	9	9	2	3	3	4	7	n/a	n/a	n/a
1545049718	1.191689968	10	115	2	3	9	9	3	3	3	4	7	n/a	n/a	n/a
1545049720	1.191794872	10	116	2	3	9	9	4	3	3	4	7	n/a	n/a	n/a
1545049721	1.191706181	10	117	2	3	9	9	5	3	3	4	7	n/a	n/a	n/a
1545049722	1.191675901	10	118	2	3	9	9	6	3	3	4	7	n/a	n/a	n/a
1545049723	1.191674948	10	119	2	3	9	9	7	3	3	4	7	n/a	n/a	n/a
1545049724	1.191680908	10	120	2	3	9	9	8	3	3	4	7	n/a	n/a	n/a
1545049726	1.191785097	10	121	2	3	9	9	9	3	3	4	7	n/a	n/a	n/a
1545049727	1.191704035	10	122	2	3	9	9	10	3	3	4	7	n/a	n/a	n/a
