onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545048526	1.191792011	5	31	1	1	9	3	3	3	3	4	7	n/a	n/a	n/a
1545048527	1.191552162	5	32	1	1	9	3	4	3	3	4	7	n/a	n/a	n/a
1545048529	1.191610098	5	33	1	1	9	3	5	3	3	4	7	n/a	n/a	n/a
1545048530	1.191677094	5	34	1	1	9	3	6	3	3	4	7	n/a	n/a	n/a
1545048531	1.191685915	5	35	1	1	9	3	7	3	3	4	7	n/a	n/a	n/a
1545048532	1.191563129	5	36	1	1	9	3	8	3	3	4	7	n/a	n/a	n/a
1545048533	1.191718102	5	37	1	1	9	3	9	3	3	4	7	n/a	n/a	n/a
1545048535	1.191649914	5	38	1	1	9	3	10	3	3	4	7	n/a	n/a	n/a
1545048536	1.191637993	5	39	1	1	5	4	1	2	2	4	7	n/a	1545048536	n/a
1545048537	1.19174099	5	40	1	1	5	4	2	2	2	4	7	n/a	1545048537	n/a
1545048538	1.191514015	5	41	1	1	5	4	3	2	1	4	7	n/a	1545048539	n/a
1545048539	1.19162488	5	42	1	1	5	4	4	2	1	4	7	n/a	1545048540	n/a
1545048541	1.200028896	5	43	1	1	5	4	5	1	1	4	7	n/a	1545048541	n/a
1545048542	1.191653967	5	44	1	1	5	4	6	1	1	4	7	n/a	1545048542	n/a
1545048543	1.200011015	5	45	1	1	5	4	7	1	2	4	7	n/a	1545048543	n/a
1545048544	1.191640854	5	46	1	1	5	4	8	1	2	4	7	n/a	1545048545	n/a
1545048545	1.191659927	5	47	1	1	5	4	9	1	1	4	7	n/a	1545048546	n/a
1545048547	1.191716909	5	48	1	1	5	4	10	2	2	4	7	n/a	1545048547	n/a
1545048548	1.191711903	5	49	1	1	5	4	11	2	1	4	7	n/a	1545048548	n/a
1545048549	1.19178009	5	50	1	1	5	4	12	2	1	4	7	n/a	1545048549	n/a
1545048550	1.199990034	5	51	1	1	5	4	13	2	1	4	7	n/a	1545048551	n/a
1545048551	1.200169086	5	52	1	1	5	4	14	1	1	4	7	n/a	1545048552	n/a
1545048553	1.200010061	5	53	1	1	5	4	15	1	1	4	7	n/a	1545048553	n/a
1545048554	1.200214148	5	54	1	1	5	4	16	1	2	4	7	n/a	1545048554	n/a
1545048555	1.191484928	5	55	1	1	5	4	17	1	2	4	7	n/a	1545048555	n/a
1545048556	1.191681862	5	56	1	1	5	4	18	2	1	4	7	n/a	1545048557	n/a
1545048557	1.191715956	5	57	1	1	9	5	1	3	3	4	7	n/a	n/a	n/a
1545048559	1.191718817	5	58	1	1	9	5	2	3	3	4	7	n/a	n/a	n/a
1545048560	1.191706896	5	59	1	1	9	5	3	3	3	4	7	n/a	n/a	n/a
1545048561	1.200009108	5	60	1	1	9	5	4	3	3	4	7	n/a	n/a	n/a
1545048562	1.191714048	5	61	1	1	9	5	5	3	3	4	7	n/a	n/a	n/a
1545048564	1.191675901	5	62	1	1	9	5	6	3	3	4	7	n/a	n/a	n/a
1545048565	1.191514015	5	63	1	1	9	5	7	3	3	4	7	n/a	n/a	n/a
1545048566	1.191717863	5	64	1	1	9	5	8	3	3	4	7	n/a	n/a	n/a
1545048567	1.191684961	5	65	1	1	9	5	9	3	3	4	7	n/a	n/a	n/a
1545048568	1.191493988	5	66	1	1	9	5	10	3	3	4	7	n/a	n/a	n/a
1545048570	1.191781044	5	67	1	1	1	6	1	2	1	4	7	n/a	1545048570	n/a
1545048571	1.191729069	5	68	1	1	1	6	2	2	2	4	7	n/a	1545048571	n/a
1545048572	1.191718102	5	69	1	1	1	6	3	2	1	4	7	n/a	1545048572	n/a
1545048573	1.191700935	5	70	1	1	1	6	4	1	2	4	7	n/a	1545048573	n/a
1545048574	1.19170785	5	71	1	1	1	6	5	2	1	4	7	n/a	1545048575	n/a
1545048576	1.191658974	5	72	1	1	1	6	6	1	2	4	7	n/a	1545048576	n/a
1545048577	1.191684008	5	73	1	1	1	6	7	2	2	4	7	n/a	1545048577	n/a
