onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544193433	1.19175601	5	56	1	1	5	4	17	2	2	9	9	NaN	1544193434	NaN	NaN
1544193434	1.19155097	5	57	1	1	5	4	18	1	2	9	9	NaN	1544193435	NaN	NaN
NaN	NaN	5	58	1	1	9	4	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544193437	1.19175601	5	59	1	1	9	5	1	3	3	9	9	NaN	NaN	NaN	NaN
1544193438	1.191727161	5	60	1	1	9	5	2	3	3	9	9	NaN	NaN	NaN	NaN
1544193439	1.191679001	5	61	1	1	9	5	3	3	3	9	9	NaN	NaN	NaN	NaN
1544193441	1.19164896	5	62	1	1	9	5	4	3	3	9	9	NaN	NaN	NaN	NaN
1544193442	1.191776037	5	63	1	1	9	5	5	3	3	9	9	NaN	NaN	NaN	NaN
1544193443	1.191494942	5	64	1	1	9	5	6	3	3	9	9	NaN	NaN	NaN	NaN
1544193444	1.191898108	5	65	1	1	9	5	7	3	3	9	9	NaN	NaN	NaN	NaN
1544193445	1.191864967	5	66	1	1	9	5	8	3	3	9	9	NaN	NaN	NaN	NaN
1544193447	1.191736937	5	67	1	1	9	5	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	5	68	1	1	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544193449	1.19167304	5	69	1	1	1	6	1	2	2	9	9	NaN	1544193449	NaN	NaN
1544193450	1.191720963	5	70	1	1	1	6	2	1	1	9	9	NaN	1544193451	NaN	NaN
1544193452	1.191698074	5	71	1	1	1	6	3	1	1	9	9	NaN	1544193452	NaN	NaN
1544193453	1.191735983	5	72	1	1	1	6	4	1	2	9	9	NaN	1544193453	NaN	NaN
1544193454	1.191787958	5	73	1	1	1	6	5	2	2	9	9	NaN	1544193454	NaN	NaN
1544193455	1.191745996	5	74	1	1	1	6	6	1	2	9	9	NaN	1544193455	NaN	NaN
1544193456	1.200073004	5	75	1	1	1	6	7	2	2	9	9	NaN	1544193457	NaN	NaN
1544193458	1.191735029	5	76	1	1	1	6	8	2	2	9	9	NaN	1544193458	NaN	NaN
1544193459	1.366758108	5	77	1	1	1	6	9	1	1	9	9	NaN	1544193459	NaN	NaN
1544193460	1.49169898	5	78	1	1	1	6	10	1	2	9	9	NaN	1544193460	NaN	NaN
1544193462	1.366723061	5	79	1	1	1	6	11	2	2	9	9	NaN	1544193462	NaN	NaN
1544193463	1.191712141	5	80	1	1	1	6	12	2	1	9	9	NaN	1544193463	NaN	NaN
1544193464	1.191730976	5	81	1	1	1	6	13	2	2	9	9	NaN	1544193464	NaN	NaN
1544193465	1.191759109	5	82	1	1	1	6	14	2	2	9	9	NaN	1544193466	NaN	NaN
1544193467	1.191726923	5	83	1	1	1	6	15	2	1	9	9	NaN	1544193467	NaN	NaN
1544193468	1.191736221	5	84	1	1	1	6	16	1	2	9	9	NaN	1544193468	NaN	NaN
1544193469	1.19175601	5	85	1	1	1	6	17	1	2	9	9	NaN	1544193469	NaN	NaN
1544193470	1.191742182	5	86	1	1	1	6	18	1	1	9	9	NaN	1544193470	NaN	NaN
NaN	NaN	5	87	1	1	9	6	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544193473	1.191709042	5	88	1	1	9	7	1	3	3	9	9	NaN	NaN	NaN	NaN
1544193474	1.191694021	5	89	1	1	9	7	2	3	3	9	9	NaN	NaN	NaN	NaN
1544193475	1.191534042	5	90	1	1	9	7	3	3	3	9	9	NaN	NaN	NaN	NaN
1544193476	1.191735983	5	91	1	1	9	7	4	3	3	9	9	NaN	NaN	NaN	NaN
1544193478	1.191696167	5	92	1	1	9	7	5	3	3	9	9	NaN	NaN	NaN	NaN
1544193479	1.19174099	5	93	1	1	9	7	6	3	3	9	9	NaN	NaN	NaN	NaN
1544193480	1.191709042	5	94	1	1	9	7	7	3	3	9	9	NaN	NaN	NaN	NaN
1544193481	1.191730022	5	95	1	1	9	7	8	3	3	9	9	NaN	NaN	NaN	NaN
1544193482	1.191770792	5	96	1	1	9	7	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	5	97	1	1	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544193485	1.191353083	5	98	1	1	5	8	1	1	2	9	9	NaN	1544193485	NaN	NaN
1544193486	1.191723824	5	99	1	1	5	8	2	1	1	9	9	NaN	1544193486	NaN	NaN
1544193487	1.191702127	5	100	1	1	5	8	3	1	1	9	9	NaN	1544193488	NaN	NaN
1544193488	1.191702127	5	101	1	1	5	8	4	2	1	9	9	NaN	1544193489	NaN	NaN
1544193490	1.191529989	5	102	1	1	5	8	5	1	2	9	9	NaN	1544193490	NaN	NaN
1544193491	1.191677094	5	103	1	1	5	8	6	2	1	9	9	NaN	1544193491	NaN	NaN
1544193492	1.40004611	5	104	1	1	5	8	7	2	2	9	9	NaN	1544193492	NaN	NaN
1544193493	1.433388948	5	105	1	1	5	8	8	2	1	9	9	NaN	1544193494	NaN	NaN
1544193495	1.366985083	5	106	1	1	5	8	9	2	2	9	9	NaN	1544193495	NaN	NaN
1544193496	1.191704035	5	107	1	1	5	8	10	1	2	9	9	NaN	1544193497	NaN	NaN
1544193497	1.19186902	5	108	1	1	5	8	11	2	2	9	9	NaN	1544193498	NaN	NaN
1544193499	1.191657066	5	109	1	1	5	8	12	2	1	9	9	NaN	1544193499	NaN	NaN
1544193500	1.191771984	5	110	1	1	5	8	13	2	1	9	9	NaN	1544193500	NaN	NaN
1544193501	1.199123859	5	111	1	1	5	8	14	2	1	9	9	NaN	1544193501	NaN	NaN
1544193502	1.191688061	5	112	1	1	5	8	15	2	2	9	9	NaN	1544193503	NaN	NaN
1544193503	1.191698074	5	113	1	1	5	8	16	1	2	9	9	NaN	1544193504	NaN	NaN
1544193505	1.191617012	5	114	1	1	5	8	17	2	1	9	9	NaN	1544193505	NaN	NaN
1544193506	1.191596985	5	115	1	1	5	8	18	2	2	9	9	NaN	1544193506	NaN	NaN
NaN	NaN	5	116	1	1	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544193508	1.191626072	5	117	1	1	9	9	1	3	3	9	9	NaN	NaN	NaN	NaN
1544193510	1.191570997	5	118	1	1	9	9	2	3	3	9	9	NaN	NaN	NaN	NaN
1544193511	1.191601992	5	119	1	1	9	9	3	3	3	9	9	NaN	NaN	NaN	NaN
1544193512	1.19162178	5	120	1	1	9	9	4	3	3	9	9	NaN	NaN	NaN	NaN
1544193513	1.191651821	5	121	1	1	9	9	5	3	3	9	9	NaN	NaN	NaN	NaN
1544193514	1.191620111	5	122	1	1	9	9	6	3	3	9	9	NaN	NaN	NaN	NaN
1544193516	1.191629887	5	123	1	1	9	9	7	3	3	9	9	NaN	NaN	NaN	NaN
1544193517	1.191653967	5	124	1	1	9	9	8	3	3	9	9	NaN	NaN	NaN	NaN
1544193518	1.191549063	5	125	1	1	9	9	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	5	126	1	1	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
