onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544725461	1.191762924	4	46	2	4	9	3	3	3	3	4	4	NaN	NaN	NaN	NaN
1544725462	1.191725016	4	47	2	4	9	3	4	3	3	4	4	NaN	NaN	NaN	NaN
1544725464	1.191770077	4	48	2	4	9	3	5	3	3	4	4	NaN	NaN	NaN	NaN
1544725465	1.19171381	4	49	2	4	9	3	6	3	3	4	4	NaN	NaN	NaN	NaN
1544725466	1.191832066	4	50	2	4	9	3	7	3	3	4	4	NaN	NaN	NaN	NaN
1544725467	1.191570997	4	51	2	4	9	3	8	3	3	4	4	NaN	NaN	NaN	NaN
1544725468	1.191690922	4	52	2	4	9	3	9	3	3	4	4	NaN	NaN	NaN	NaN
NaN	NaN	4	53	2	4	9	3	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725471	1.199936152	4	54	2	4	3	4	1	1	1	4	4	NaN	1544725471	NaN	NaN
1544725472	1.19969511	4	55	2	4	3	4	2	1	1	4	3	1	1544725472	0.4589040279	0.4589040279
1544725473	1.191694975	4	56	2	4	3	4	3	1	2	4	3	NaN	1544725473	NaN	NaN
1544725474	1.200031042	4	57	2	4	3	4	4	1	1	4	3	NaN	1544725475	NaN	NaN
1544725476	1.200043917	4	58	2	4	3	4	5	1	1	4	3	NaN	1544725476	NaN	NaN
1544725477	1.200015783	4	59	2	4	3	4	6	2	2	4	3	NaN	1544725477	NaN	NaN
1544725478	1.191666126	4	60	2	4	3	4	7	1	2	4	3	1	1544725478	0.6001880169	0.6001880169
1544725479	1.200043917	4	61	2	4	3	4	8	1	1	4	3	1	1544725479	0.8501160145	0.8501160145
1544725480	1.200187922	4	62	2	4	3	4	9	1	1	4	3	1	1544725481	0.8667290211	0.8667290211
1544725482	1.208301067	4	63	2	4	3	4	10	2	2	4	2	NaN	1544725482	NaN	NaN
1544725483	1.200028896	4	64	2	4	3	4	11	2	2	4	2	NaN	1544725483	NaN	NaN
1544725484	1.199920893	4	65	2	4	3	4	12	1	1	4	3	0	1544725484	0.0251390934	0.0251390934
1544725485	1.200083017	4	66	2	4	3	4	13	1	2	4	3	1	1544725486	0.050096035	0.050096035
1544725486	1.200067997	4	67	2	4	3	4	14	1	1	4	4	0	1544725487	0.1585581303	0.1585581303
1544725488	1.200025082	4	68	2	4	3	4	15	1	2	4	4	1	1544725488	0.3917849064	0.3917849064
1544725489	1.200040102	4	69	2	4	3	4	16	2	1	4	4	1	1544725489	0.7666859627	0.7666859627
1544725490	1.200016022	4	70	2	4	3	4	17	2	1	4	3	1	1544725490	0.8334329128	0.8334329128
1544725491	1.200067997	4	71	2	4	3	4	18	1	1	4	4	0	1544725492	0.7749950886	0.7749950886
NaN	NaN	4	72	2	4	9	4	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725494	1.191676855	4	73	2	4	9	5	1	3	3	4	4	NaN	NaN	NaN	NaN
1544725495	1.191735029	4	74	2	4	9	5	2	3	3	4	4	NaN	NaN	NaN	NaN
1544725496	1.19174695	4	75	2	4	9	5	3	3	3	4	4	NaN	NaN	NaN	NaN
1544725497	1.191761971	4	76	2	4	9	5	4	3	3	4	4	NaN	NaN	NaN	NaN
1544725498	1.191697121	4	77	2	4	9	5	5	3	3	4	4	NaN	NaN	NaN	NaN
1544725500	1.191726923	4	78	2	4	9	5	6	3	3	4	4	NaN	NaN	NaN	NaN
1544725501	1.191748142	4	79	2	4	9	5	7	3	3	4	4	NaN	NaN	NaN	NaN
1544725502	1.191775084	4	80	2	4	9	5	8	3	3	4	4	NaN	NaN	NaN	NaN
1544725503	1.19156599	4	81	2	4	9	5	9	3	3	4	4	NaN	NaN	NaN	NaN
NaN	NaN	4	82	2	4	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725506	1.191698074	4	83	2	4	5	6	1	2	2	4	5	0	1544725506	0.5087258816	0.5087258816
1544725507	1.191797972	4	84	2	4	5	6	2	2	2	4	5	1	1544725507	0.7668070793	0.7668070793
1544725508	1.200014114	4	85	2	4	5	6	3	1	1	4	6	0	1544725508	0.7836148739	0.7836148739
1544725509	1.199977875	4	86	2	4	5	6	4	2	1	4	6	0	1544725509	0.9000990391	0.9000990391
1544725510	1.199952126	4	87	2	4	5	6	5	1	2	4	7	NaN	1544725511	NaN	NaN
1544725512	1.200005054	4	88	2	4	5	6	6	2	1	4	7	1	1544725512	0.8834249973	0.8834249973
1544725513	1.199975967	4	89	2	4	5	6	7	1	2	4	7	1	1544725513	0.8001480103	0.8001480103
1544725514	1.20006299	4	90	2	4	5	6	8	2	1	4	7	NaN	1544725514	NaN	NaN
1544725515	1.19174695	4	91	2	4	5	6	9	1	1	4	7	1	1544725515	0.9001801014	0.9001801014
1544725516	1.191694021	4	92	2	4	5	6	10	2	1	4	6	1	1544725517	0.9001209736	0.9001209736
1544725518	1.200051785	4	93	2	4	5	6	11	2	2	4	6	1	1544725518	0.8750648499	0.8750648499
1544725519	1.200094938	4	94	2	4	5	6	12	2	1	4	6	1	1544725519	0.9086120129	0.9086120129
1544725520	1.191743851	4	95	2	4	5	6	13	1	2	4	5	NaN	1544725520	NaN	NaN
1544725521	1.200067997	4	96	2	4	5	6	14	2	2	4	5	NaN	1544725522	NaN	NaN
1544725522	1.200033903	4	97	2	4	5	6	15	2	1	4	5	NaN	1544725523	NaN	NaN
1544725524	1.200109959	4	98	2	4	5	6	16	2	1	4	5	NaN	1544725524	NaN	NaN
1544725525	1.20004797	4	99	2	4	5	6	17	1	1	4	5	NaN	1544725525	NaN	NaN
1544725526	1.200100899	4	100	2	4	5	6	18	2	1	4	5	1	1544725526	0.05843615532	0.05843615532
1544725527	1.191763878	4	101	2	4	5	6	19	2	2	4	5	1	1544725528	0.05844521523	0.05844521523
1544725528	1.200023174	4	102	2	4	5	6	20	1	1	4	6	0	1544725529	0.2086279392	0.2086279392
1544725530	1.199997902	4	103	2	4	5	6	21	1	1	4	7	0	1544725530	0.4000511169	0.4000511169
1544725531	1.200132847	4	104	2	4	5	6	22	1	1	4	7	1	1544725531	0.708463192	0.708463192
1544725532	1.191649199	4	105	2	4	5	6	23	1	2	4	7	1	1544725532	0.6416990757	0.6416990757
1544725533	1.200010061	4	106	2	4	5	6	24	2	2	4	6	1	1544725534	0.8500518799	0.8500518799
1544725534	1.191770077	4	107	2	4	5	6	25	1	1	4	6	NaN	1544725535	NaN	NaN
1544725536	1.191775084	4	108	2	4	5	6	26	2	1	4	6	NaN	1544725536	NaN	NaN
1544725537	1.200074196	4	109	2	4	5	6	27	2	1	4	6	NaN	1544725537	NaN	NaN
1544725538	1.191768885	4	110	2	4	5	6	28	1	1	4	6	NaN	1544725538	NaN	NaN
1544725539	1.200076103	4	111	2	4	5	6	29	1	1	4	6	NaN	1544725540	NaN	NaN
1544725541	1.19176507	4	112	2	4	5	6	30	1	1	4	7	0	1544725541	0.07508611679	0.07508611679
1544725542	1.200119972	4	113	2	4	5	6	31	1	1	4	7	NaN	1544725542	NaN	NaN
1544725543	1.191769123	4	114	2	4	5	6	32	1	2	4	7	NaN	1544725543	NaN	NaN
NaN	NaN	4	115	2	4	9	6	33	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725545	1.191810131	4	116	2	4	9	7	1	3	3	4	7	NaN	NaN	NaN	NaN
1544725546	1.191767931	4	117	2	4	9	7	2	3	3	4	7	NaN	NaN	NaN	NaN
1544725548	1.191729069	4	118	2	4	9	7	3	3	3	4	7	NaN	NaN	NaN	NaN
1544725549	1.19174695	4	119	2	4	9	7	4	3	3	4	7	NaN	NaN	NaN	NaN
1544725550	1.191827059	4	120	2	4	9	7	5	3	3	4	7	NaN	NaN	NaN	NaN
1544725551	1.191739082	4	121	2	4	9	7	6	3	3	4	7	NaN	NaN	NaN	NaN
1544725552	1.19176507	4	122	2	4	9	7	7	3	3	4	7	NaN	NaN	NaN	NaN
1544725554	1.191719055	4	123	2	4	9	7	8	3	3	4	7	NaN	NaN	NaN	NaN
1544725555	1.191735029	4	124	2	4	9	7	9	3	3	4	7	NaN	NaN	NaN	NaN
NaN	NaN	4	125	2	4	9	7	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725557	1.191504002	4	126	2	4	7	8	1	1	1	4	7	1	1544725557	0.5252211094	0.5252211094
1544725558	1.208425045	4	127	2	4	7	8	2	2	1	4	7	1	1544725559	0.6584019661	0.6584019661
1544725560	1.200059891	4	128	2	4	7	8	3	2	2	4	6	1	1544725560	0.7001469135	0.7001469135
1544725561	1.20002389	4	129	2	4	7	8	4	1	2	4	6	1	1544725561	0.6584720612	0.6584720612
1544725562	1.208419085	4	130	2	4	7	8	5	1	1	4	6	1	1544725562	0.6750941277	0.6750941277
1544725563	1.20843792	4	131	2	4	7	8	6	1	2	4	5	1	1544725563	0.6168148518	0.6168148518
1544725564	1.191747904	4	132	2	4	7	8	7	1	1	4	5	1	1544725565	0.6251440048	0.6251440048
1544725566	1.200126886	4	133	2	4	7	8	8	2	2	4	5	1	1544725566	0.8834409714	0.8834409714
1544725567	1.191586018	4	134	2	4	7	8	9	2	1	4	5	1	1544725567	0.8833978176	0.8833978176
1544725568	1.20005703	4	135	2	4	7	8	10	2	2	4	4	NaN	1544725568	NaN	NaN
1544725569	1.208439827	4	136	2	4	7	8	11	1	2	4	4	NaN	1544725570	NaN	NaN
1544725570	1.200041056	4	137	2	4	7	8	12	1	2	4	4	NaN	1544725571	NaN	NaN
1544725572	1.200062037	4	138	2	4	7	8	13	1	2	4	5	0	1544725572	0.0084400177	0.0084400177
1544725573	1.200046062	4	139	2	4	7	8	14	2	1	4	5	NaN	1544725573	NaN	NaN
1544725574	1.199917793	4	140	2	4	7	8	15	2	1	4	5	NaN	1544725574	NaN	NaN
1544725575	1.200084925	4	141	2	4	7	8	16	1	2	4	5	1	1544725576	0.7501139641	0.7501139641
1544725576	1.191685915	4	142	2	4	7	8	17	1	2	4	6	0	1544725577	0.7334752083	0.7334752083
1544725578	1.191776991	4	143	2	4	7	8	18	2	2	4	6	NaN	1544725578	NaN	NaN
NaN	NaN	4	144	2	4	9	8	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544725580	1.191689014	4	145	2	4	9	9	1	3	3	4	6	NaN	NaN	NaN	NaN
1544725581	1.191743135	4	146	2	4	9	9	2	3	3	4	6	NaN	NaN	NaN	NaN
1544725582	1.191716909	4	147	2	4	9	9	3	3	3	4	6	NaN	NaN	NaN	NaN
1544725584	1.191838026	4	148	2	4	9	9	4	3	3	4	6	NaN	NaN	NaN	NaN
1544725585	1.191692114	4	149	2	4	9	9	5	3	3	4	6	NaN	NaN	NaN	NaN
1544725586	1.191696882	4	150	2	4	9	9	6	3	3	4	6	NaN	NaN	NaN	NaN
1544725587	1.191668034	4	151	2	4	9	9	7	3	3	4	6	NaN	NaN	NaN	NaN
1544725588	1.191641092	4	152	2	4	9	9	8	3	3	4	6	NaN	NaN	NaN	NaN
1544725590	1.191807985	4	153	2	4	9	9	9	3	3	4	6	NaN	NaN	NaN	NaN
NaN	NaN	4	154	2	4	9	9	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
