onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545310159	1.191417217	11	1	1	4	9	1	1	3	3	6	7	n/a	n/a	n/a
1545310160	1.191684961	11	2	1	4	9	1	2	3	3	6	7	n/a	n/a	n/a
1545310161	1.191837072	11	3	1	4	9	1	3	3	3	6	7	n/a	n/a	n/a
1545310163	1.191823006	11	4	1	4	9	1	4	3	3	6	7	n/a	n/a	n/a
1545310164	1.191727877	11	5	1	4	9	1	5	3	3	6	7	n/a	n/a	n/a
1545310165	1.191686153	11	6	1	4	9	1	6	3	3	6	7	n/a	n/a	n/a
1545310166	1.191757917	11	7	1	4	9	1	7	3	3	6	7	n/a	n/a	n/a
1545310167	1.191668987	11	8	1	4	9	1	8	3	3	6	7	n/a	n/a	n/a
1545310169	1.19166708	11	9	1	4	9	1	9	3	3	6	7	n/a	n/a	n/a
1545310170	1.191708803	11	10	1	4	9	1	10	3	3	6	7	n/a	n/a	n/a
1545310171	1.21332407	11	11	1	4	1	2	1	1	1	6	7	n/a	1545310172	n/a
1545310172	1.200065136	11	12	1	4	1	2	2	2	1	6	7	1	1545310173	0.4669299126
1545310174	1.199961185	11	13	1	4	1	2	3	2	1	5	7	1	1545310174	0.641931057
1545310175	1.200054884	11	14	1	4	1	2	4	1	1	5	7	1	1545310175	0.7501630783
1545310176	1.200114965	11	15	1	4	1	2	5	1	1	5	7	1	1545310176	0.7079250813
1545310177	1.20006299	11	16	1	4	1	2	6	1	2	4	7	1	1545310178	0.6753530502
1545310178	1.19174695	11	17	1	4	1	2	7	2	2	4	7	1	1545310179	0.4919400215
1545310180	1.20009613	11	18	1	4	1	2	8	1	2	4	7	1	1545310180	0.7586109638
1545310181	1.191720009	11	19	1	4	1	2	9	2	2	3	7	1	1545310181	0.7085840702
1545310182	1.200168848	11	20	1	4	1	2	10	2	1	3	7	1	1545310182	0.8096570969
1545310183	1.200113058	11	21	1	4	1	2	11	1	2	4	7	0	1545310184	0.7670578957
1545310185	1.200186968	11	22	1	4	1	2	12	2	2	4	7	1	1545310185	0.6839380264
1545310186	1.200049877	11	23	1	4	1	2	13	2	1	5	7	0	1545310186	0.6594600677
1545310187	1.200061083	11	24	1	4	1	2	14	2	2	6	7	0	1545310187	0.7086899281
1545310188	1.199972153	11	25	1	4	1	2	15	2	2	6	7	1	1545310188	0.7502348423
1545310189	1.200069904	11	26	1	4	1	2	16	2	2	6	7	1	1545310190	0.6833360195
1545310191	1.200067997	11	27	1	4	1	2	17	2	2	5	7	1	1545310191	0.6418220997
1545310192	1.200016022	11	28	1	4	1	2	18	1	2	5	7	1	1545310192	0.7419679165
1545310193	1.200050116	11	29	1	4	1	2	19	1	1	6	7	0	1545310193	0.708479166
1545310194	1.199980974	11	30	1	4	1	2	20	2	2	6	7	n/a	1545310194	n/a
1545310195	1.191768885	11	31	1	4	1	2	21	2	1	6	7	1	1545310196	0.7166991234
1545310197	1.208274126	11	32	1	4	1	2	22	1	1	6	7	n/a	1545310197	n/a
1545310198	1.200055122	11	33	1	4	1	2	23	2	1	6	7	1	1545310198	0.875191927
1545310199	1.200119019	11	34	1	4	1	2	24	2	1	5	7	1	1545310199	0.7002251148
