onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545307274	1.191498041	2	1	2	4	9	1	1	3	3	4	9	n/a	n/a	n/a
1545307276	1.191703081	2	2	2	4	9	1	2	3	3	4	9	n/a	n/a	n/a
1545307277	1.191810131	2	3	2	4	9	1	3	3	3	4	9	n/a	n/a	n/a
1545307278	1.191748857	2	4	2	4	9	1	4	3	3	4	9	n/a	n/a	n/a
1545307279	1.199007988	2	5	2	4	9	1	5	3	3	4	9	n/a	n/a	n/a
1545307280	1.19156599	2	6	2	4	9	1	6	3	3	4	9	n/a	n/a	n/a
1545307282	1.191755056	2	7	2	4	9	1	7	3	3	4	9	n/a	n/a	n/a
1545307283	1.191540003	2	8	2	4	9	1	8	3	3	4	9	n/a	n/a	n/a
1545307284	1.191679955	2	9	2	4	9	1	9	3	3	4	9	n/a	n/a	n/a
1545307285	1.191696882	2	10	2	4	9	1	10	3	3	4	9	n/a	n/a	n/a
1545307287	1.204937935	2	11	2	4	1	2	1	2	1	4	9	n/a	1545307287	n/a
1545307288	1.200088024	2	12	2	4	1	2	2	2	1	4	9	n/a	1545307288	n/a
1545307289	1.200056791	2	13	2	4	1	2	3	1	1	4	9	n/a	1545307289	n/a
1545307290	1.191609144	2	14	2	4	1	2	4	1	1	4	9	1	1545307291	0.8668198586
1545307291	1.20007205	2	15	2	4	1	2	5	2	1	4	8	1	1545307292	0.841146946
1545307293	1.200045109	2	16	2	4	1	2	6	2	2	4	8	1	1545307293	0.7335159779
1545307294	1.199980974	2	17	2	4	1	2	7	2	1	4	8	1	1545307294	0.8756330013
1545307295	1.208353996	2	18	2	4	1	2	8	2	1	4	7	1	1545307295	0.9001629353
1545307296	1.200080156	2	19	2	4	1	2	9	2	1	4	7	1	1545307297	0.8848080635
1545307297	1.200016975	2	20	2	4	1	2	10	1	1	4	7	n/a	1545307298	n/a
1545307299	1.20006299	2	21	2	4	1	2	11	2	1	4	7	n/a	1545307299	n/a
1545307300	1.200114965	2	22	2	4	1	2	12	2	1	4	7	n/a	1545307300	n/a
1545307301	1.200065136	2	23	2	4	1	2	13	1	1	4	7	n/a	1545307301	n/a
1545307302	1.200120926	2	24	2	4	1	2	14	2	2	4	7	n/a	1545307303	n/a
1545307304	1.200051069	2	25	2	4	1	2	15	2	1	4	7	n/a	1545307304	n/a
1545307305	1.200092077	2	26	2	4	1	2	16	2	2	4	7	n/a	1545307305	n/a
1545307306	1.208349943	2	27	2	4	1	2	17	2	1	4	6	1	1545307306	0.03381896019
1545307307	1.200043917	2	28	2	4	1	2	18	2	2	4	6	n/a	1545307307	n/a
1545307308	1.200005054	2	29	2	4	1	2	19	1	2	4	6	n/a	1545307309	n/a
1545307310	1.191715956	2	30	2	4	1	2	20	1	1	4	6	n/a	1545307310	n/a
1545307311	1.20004797	2	31	2	4	1	2	21	1	1	4	6	1	1545307311	0.08347892761
1545307312	1.200026989	2	32	2	4	1	2	22	2	2	4	6	1	1545307312	0.2088270187
1545307313	1.200015068	2	33	2	4	1	2	23	2	2	4	6	1	1545307313	0.9002661705
1545307314	1.200054169	2	34	2	4	1	2	24	2	1	4	5	n/a	1545307315	n/a
1545307316	1.200068951	2	35	2	4	1	2	25	1	1	4	5	n/a	1545307316	n/a
1545307317	1.200067997	2	36	2	4	1	2	26	1	1	4	5	n/a	1545307317	n/a
1545307318	1.191660881	2	37	2	4	1	2	27	1	2	4	5	n/a	1545307318	n/a
1545307319	1.200042963	2	38	2	4	1	2	28	2	2	4	5	n/a	1545307320	n/a
1545307320	1.208440781	2	39	2	4	1	2	29	2	1	4	5	n/a	1545307321	n/a
1545307322	1.200052023	2	40	2	4	1	2	30	1	1	4	5	n/a	1545307322	n/a
1545307323	1.191713095	2	41	2	4	1	2	31	1	1	4	5	n/a	1545307323	n/a
1545307324	1.200058937	2	42	2	4	1	2	32	1	2	4	5	n/a	1545307324	n/a
1545307325	1.198662996	2	43	2	4	9	3	1	3	3	4	5	n/a	n/a	n/a
1545307327	1.191484928	2	44	2	4	9	3	2	3	3	4	5	n/a	n/a	n/a
1545307328	1.191706896	2	45	2	4	9	3	3	3	3	4	5	n/a	n/a	n/a
1545307329	1.191732168	2	46	2	4	9	3	4	3	3	4	5	n/a	n/a	n/a
1545307330	1.191766024	2	47	2	4	9	3	5	3	3	4	5	n/a	n/a	n/a
1545307331	1.191708088	2	48	2	4	9	3	6	3	3	4	5	n/a	n/a	n/a
1545307333	1.191812992	2	49	2	4	9	3	7	3	3	4	5	n/a	n/a	n/a
1545307334	1.191607952	2	50	2	4	9	3	8	3	3	4	5	n/a	n/a	n/a
1545307335	1.191714048	2	51	2	4	9	3	9	3	3	4	5	n/a	n/a	n/a
1545307336	1.191706181	2	52	2	4	9	3	10	3	3	4	5	n/a	n/a	n/a
1545307338	1.216259003	2	53	2	4	3	4	1	1	2	4	5	n/a	1545307338	n/a
1545307339	1.199767828	2	54	2	4	3	4	2	2	1	4	5	n/a	1545307339	n/a
1545307340	1.200067043	2	55	2	4	3	4	3	1	2	4	5	n/a	1545307340	n/a
1545307341	1.200057983	2	56	2	4	3	4	4	1	1	4	5	1	1545307341	0.783987999
1545307342	1.200009108	2	57	2	4	3	4	5	1	2	4	5	0	1545307343	0.8836419582
1545307344	1.199940205	2	58	2	4	3	4	6	2	1	4	6	n/a	1545307344	n/a
1545307345	1.200006962	2	59	2	4	3	4	7	2	1	4	6	0	1545307345	0.8920850754
1545307346	1.200026989	2	60	2	4	3	4	8	1	1	4	7	1	1545307346	0.8834488392
1545307347	1.200094223	2	61	2	4	3	4	9	2	1	4	7	0	1545307348	0.8928329945
1545307348	1.200062037	2	62	2	4	3	4	10	1	1	4	8	1	1545307349	0.8084259033
1545307350	1.200069904	2	63	2	4	3	4	11	2	2	4	8	1	1545307350	0.7336668968
1545307351	1.200044155	2	64	2	4	3	4	12	2	1	4	7	1	1545307351	0.7251298428
1545307352	1.208400965	2	65	2	4	3	4	13	2	2	4	7	1	1545307352	0.7170388699
1545307353	1.200001955	2	66	2	4	3	4	14	2	2	4	7	0	1545307354	0.8918190002
1545307354	1.191699028	2	67	2	4	3	4	15	2	2	4	8	1	1545307355	0.8251469135
1545307356	1.199996948	2	68	2	4	3	4	16	2	2	4	8	1	1545307356	0.8918199539
1545307357	1.200088024	2	69	2	4	3	4	17	2	1	4	8	n/a	1545307357	n/a
1545307358	1.200039148	2	70	2	4	3	4	18	2	2	4	8	n/a	1545307358	n/a
1545307359	1.199953079	2	71	2	4	9	5	1	3	3	4	8	n/a	n/a	n/a
1545307361	1.191725016	2	72	2	4	9	5	2	3	3	4	8	n/a	n/a	n/a
1545307362	1.191743135	2	73	2	4	9	5	3	3	3	4	8	n/a	n/a	n/a
1545307363	1.191735983	2	74	2	4	9	5	4	3	3	4	8	n/a	n/a	n/a
1545307364	1.191702843	2	75	2	4	9	5	5	3	3	4	8	n/a	n/a	n/a
1545307365	1.191718102	2	76	2	4	9	5	6	3	3	4	8	n/a	n/a	n/a
1545307367	1.191734076	2	77	2	4	9	5	7	3	3	4	8	n/a	n/a	n/a
1545307368	1.191719055	2	78	2	4	9	5	8	3	3	4	8	n/a	n/a	n/a
1545307369	1.191704035	2	79	2	4	9	5	9	3	3	4	8	n/a	n/a	n/a
1545307370	1.191788912	2	80	2	4	9	5	10	3	3	4	8	n/a	n/a	n/a
1545307372	1.199293137	2	81	2	4	5	6	1	2	1	4	8	n/a	1545307372	n/a
1545307373	1.200079918	2	82	2	4	5	6	2	2	2	4	7	1	1545307373	0.6006388664
1545307374	1.20003891	2	83	2	4	5	6	3	1	2	4	8	0	1545307374	0.8168230057
1545307375	1.200010061	2	84	2	4	5	6	4	1	2	4	8	1	1545307376	0.7668440342
1545307376	1.191694021	2	85	2	4	5	6	5	1	2	4	8	1	1545307377	0.7500760555
1545307378	1.199971914	2	86	2	4	5	6	6	2	1	4	7	1	1545307378	0.800098896
1545307379	1.199979067	2	87	2	4	5	6	7	2	2	4	7	1	1545307379	0.858536005
1545307380	1.199995041	2	88	2	4	5	6	8	1	1	4	7	1	1545307380	0.7667989731
1545307381	1.191674948	2	89	2	4	5	6	9	1	1	4	6	1	1545307382	0.7167708874
1545307382	1.191734791	2	90	2	4	5	6	10	2	1	4	6	n/a	1545307383	n/a
1545307384	1.200008154	2	91	2	4	5	6	11	1	2	4	6	1	1545307384	0.8585159779
1545307385	1.200085878	2	92	2	4	5	6	12	2	1	4	6	n/a	1545307385	n/a
