onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544726355	1.191715956	7	53	1	3	5	4	14	1	2	6	5	1	1544726356	0.5084490776	0.5084490776
1544726357	1.191714048	7	54	1	3	5	4	15	1	2	5	5	1	1544726357	0.5501670837	0.5501670837
1544726358	1.191692829	7	55	1	3	5	4	16	2	1	5	5	1	1544726358	0.7084848881	0.7084848881
1544726359	1.191733122	7	56	1	3	5	4	17	1	2	5	5	1	1544726359	0.6417629719	0.6417629719
1544726360	1.191637039	7	57	1	3	5	4	18	2	2	4	5	1	1544726360	0.5418519974	0.5418519974
NaN	NaN	7	58	1	3	9	4	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544726362	1.191749096	7	59	1	3	9	5	1	3	3	4	5	NaN	NaN	NaN	NaN
1544726364	1.191657066	7	60	1	3	9	5	2	3	3	4	5	NaN	NaN	NaN	NaN
1544726365	1.191696167	7	61	1	3	9	5	3	3	3	4	5	NaN	NaN	NaN	NaN
1544726366	1.191708088	7	62	1	3	9	5	4	3	3	4	5	NaN	NaN	NaN	NaN
1544726367	1.191809893	7	63	1	3	9	5	5	3	3	4	5	NaN	NaN	NaN	NaN
1544726368	1.191759825	7	64	1	3	9	5	6	3	3	4	5	NaN	NaN	NaN	NaN
1544726370	1.191766024	7	65	1	3	9	5	7	3	3	4	5	NaN	NaN	NaN	NaN
1544726371	1.191765785	7	66	1	3	9	5	8	3	3	4	5	NaN	NaN	NaN	NaN
1544726372	1.191751003	7	67	1	3	9	5	9	3	3	4	5	NaN	NaN	NaN	NaN
NaN	NaN	7	68	1	3	9	5	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544726374	1.191792965	7	69	1	3	1	6	1	1	2	4	5	1	1544726375	0.5088810921	0.5088810921
1544726376	1.191736937	7	70	1	3	1	6	2	2	2	4	5	1	1544726376	0.8334460258	0.8334460258
1544726377	1.200016022	7	71	1	3	1	6	3	1	2	3	5	1	1544726377	0.7251088619	0.7251088619
1544726378	1.19166398	7	72	1	3	1	6	4	1	1	3	5	1	1544726378	0.6501860619	0.6501860619
1544726379	1.199982166	7	73	1	3	1	6	5	1	1	3	5	1	1544726379	0.6583719254	0.6583719254
1544726380	1.191794872	7	74	1	3	1	6	6	2	1	2	5	1	1544726381	0.5918369293	0.5918369293
1544726382	1.191695929	7	75	1	3	1	6	7	2	2	3	5	0	1544726382	0.533449173	0.533449173
1544726383	1.191685915	7	76	1	3	1	6	8	1	1	3	5	1	1544726383	0.5584220886	0.5584220886
1544726384	1.19166398	7	77	1	3	1	6	9	2	1	4	5	0	1544726384	0.5834481716	0.5834481716
1544726385	1.191668034	7	78	1	3	1	6	10	1	2	4	5	1	1544726385	0.575097084	0.575097084
1544726386	1.200124025	7	79	1	3	1	6	11	1	1	4	5	1	1544726387	0.5584738255	0.5584738255
1544726388	1.191679001	7	80	1	3	1	6	12	1	1	5	5	0	1544726388	0.5003590584	0.5003590584
1544726389	1.191679955	7	81	1	3	1	6	13	1	1	5	5	1	1544726389	0.5584409237	0.5584409237
1544726390	1.191694021	7	82	1	3	1	6	14	2	1	5	5	1	1544726390	0.7168090343	0.7168090343
1544726391	1.191709995	7	83	1	3	1	6	15	2	2	4	5	1	1544726392	0.7250959873	0.7250959873
