onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545311794	1.191459894	16	1	2	1	9	1	1	3	3	5	6	n/a	n/a	n/a
1545311795	1.191731215	16	2	2	1	9	1	2	3	3	5	6	n/a	n/a	n/a
1545311797	1.191855192	16	3	2	1	9	1	3	3	3	5	6	n/a	n/a	n/a
1545311798	1.191818953	16	4	2	1	9	1	4	3	3	5	6	n/a	n/a	n/a
1545311799	1.191800117	16	5	2	1	9	1	5	3	3	5	6	n/a	n/a	n/a
1545311800	1.191810846	16	6	2	1	9	1	6	3	3	5	6	n/a	n/a	n/a
1545311801	1.191833973	16	7	2	1	9	1	7	3	3	5	6	n/a	n/a	n/a
1545311803	1.191668987	16	8	2	1	9	1	8	3	3	5	6	n/a	n/a	n/a
1545311804	1.191786051	16	9	2	1	9	1	9	3	3	5	6	n/a	n/a	n/a
1545311805	1.191856146	16	10	2	1	9	1	10	3	3	5	6	n/a	n/a	n/a
1545311806	1.204627037	16	11	2	1	1	2	1	1	2	5	6	n/a	1545311807	n/a
1545311808	1.20005703	16	12	2	1	1	2	2	1	1	5	6	n/a	1545311808	n/a
1545311809	1.191812038	16	13	2	1	1	2	3	1	1	5	6	n/a	1545311809	n/a
1545311810	1.191814184	16	14	2	1	1	2	4	2	1	5	5	1	1545311810	0.8002231121
1545311811	1.191885948	16	15	2	1	1	2	5	1	2	5	6	0	1545311812	0.7745969296
1545311812	1.191795826	16	16	2	1	1	2	6	1	1	5	6	1	1545311813	0.7088780403
1545311814	1.191781998	16	17	2	1	1	2	7	2	2	5	6	1	1545311814	0.5669929981
1545311815	1.191804171	16	18	2	1	1	2	8	2	1	5	5	1	1545311815	0.7920098305
1545311816	1.191802025	16	19	2	1	1	2	9	1	1	5	5	1	1545311816	0.7929868698
1545311817	1.191778183	16	20	2	1	1	2	10	1	2	5	5	n/a	1545311818	n/a
1545311818	1.200001001	16	21	2	1	1	2	11	1	2	5	5	1	1545311819	0.8503339291
1545311820	1.191814899	16	22	2	1	1	2	12	1	2	5	4	1	1545311820	0.7920680046
1545311821	1.191839933	16	23	2	1	1	2	13	2	1	5	4	n/a	1545311821	n/a
1545311822	1.191811085	16	24	2	1	1	2	14	1	2	5	4	n/a	1545311822	n/a
1545311823	1.19173193	16	25	2	1	1	2	15	1	1	5	4	0	1545311824	0.8754291534
1545311824	1.191775084	16	26	2	1	1	2	16	2	2	5	5	1	1545311825	0.7262518406
1545311826	1.191777945	16	27	2	1	1	2	17	1	2	5	5	1	1545311826	0.7837538719
1545311827	1.191637039	16	28	2	1	1	2	18	2	1	5	6	0	1545311827	0.6753690243
1545311828	1.198724031	16	29	2	1	9	3	1	3	3	5	6	n/a	n/a	n/a
1545311829	1.191521883	16	30	2	1	9	3	2	3	3	5	6	n/a	n/a	n/a
1545311831	1.191691875	16	31	2	1	9	3	3	3	3	5	6	n/a	n/a	n/a
1545311832	1.191722155	16	32	2	1	9	3	4	3	3	5	6	n/a	n/a	n/a
1545311833	1.191859007	16	33	2	1	9	3	5	3	3	5	6	n/a	n/a	n/a
1545311834	1.191928148	16	34	2	1	9	3	6	3	3	5	6	n/a	n/a	n/a
1545311835	1.191895008	16	35	2	1	9	3	7	3	3	5	6	n/a	n/a	n/a
1545311837	1.191756964	16	36	2	1	9	3	8	3	3	5	6	n/a	n/a	n/a
1545311838	1.191856861	16	37	2	1	9	3	9	3	3	5	6	n/a	n/a	n/a
1545311839	1.191831827	16	38	2	1	9	3	10	3	3	5	6	n/a	n/a	n/a
1545311840	1.199759007	16	39	2	1	5	4	1	1	1	5	6	n/a	1545311841	n/a
1545311842	1.191817999	16	40	2	1	5	4	2	1	2	5	7	0	1545311842	0.7671430111
1545311843	1.191786051	16	41	2	1	5	4	3	2	2	5	7	1	1545311843	0.7005882263
1545311844	1.191867828	16	42	2	1	5	4	4	2	1	5	7	1	1545311844	0.8336040974
1545311845	1.191833973	16	43	2	1	5	4	5	2	1	5	6	1	1545311845	0.6419520378
1545311846	1.200130939	16	44	2	1	5	4	6	1	1	5	6	1	1545311847	0.7835450172
1545311848	1.191781044	16	45	2	1	5	4	7	2	2	5	6	1	1545311848	0.783577919
1545311849	1.191859961	16	46	2	1	5	4	8	1	1	5	5	1	1545311849	0.8003261089
1545311850	1.191722155	16	47	2	1	5	4	9	2	2	5	5	1	1545311850	0.7085750103
1545311851	1.200124979	16	48	2	1	5	4	10	2	2	5	5	1	1545311851	0.7584879398
1545311852	1.191837788	16	49	2	1	5	4	11	1	2	5	4	1	1545311853	0.7917861938
1545311854	1.191785097	16	50	2	1	5	4	12	1	2	5	4	1	1545311854	0.8584680557
1545311855	1.191800833	16	51	2	1	5	4	13	2	2	5	4	1	1545311855	0.7334821224
1545311856	1.191806078	16	52	2	1	5	4	14	2	2	5	5	0	1545311856	0.8085398674
1545311857	1.191808939	16	53	2	1	5	4	15	2	2	5	5	1	1545311857	0.8251519203
1545311858	1.191718102	16	54	2	1	5	4	16	2	1	5	6	0	1545311859	0.8502039909
1545311860	1.191728115	16	55	2	1	5	4	17	1	1	5	7	0	1545311860	0.8002099991
1545311861	1.191772938	16	56	2	1	5	4	18	1	2	5	7	1	1545311861	0.8502140045
1545311862	1.199935913	16	57	2	1	9	5	1	3	3	5	7	n/a	n/a	n/a
1545311863	1.191802979	16	58	2	1	9	5	2	3	3	5	7	n/a	n/a	n/a
1545311865	1.191795111	16	59	2	1	9	5	3	3	3	5	7	n/a	n/a	n/a
1545311866	1.191799879	16	60	2	1	9	5	4	3	3	5	7	n/a	n/a	n/a
1545311867	1.191786051	16	61	2	1	9	5	5	3	3	5	7	n/a	n/a	n/a
1545311868	1.19166398	16	62	2	1	9	5	6	3	3	5	7	n/a	n/a	n/a
1545311869	1.191859007	16	63	2	1	9	5	7	3	3	5	7	n/a	n/a	n/a
1545311871	1.191730976	16	64	2	1	9	5	8	3	3	5	7	n/a	n/a	n/a
1545311872	1.191744804	16	65	2	1	9	5	9	3	3	5	7	n/a	n/a	n/a
1545311873	1.191774845	16	66	2	1	9	5	10	3	3	5	7	n/a	n/a	n/a
1545311874	1.200062037	16	67	2	1	1	6	1	2	2	5	7	n/a	1545311875	n/a
1545311875	1.191509962	16	68	2	1	1	6	2	1	2	5	7	1	1545311876	0.8338928223
1545311877	1.191808939	16	69	2	1	1	6	3	1	2	5	7	1	1545311877	0.8584461212
1545311878	1.191794157	16	70	2	1	1	6	4	1	2	5	6	1	1545311878	0.816920042
1545311879	1.191795826	16	71	2	1	1	6	5	1	1	5	6	n/a	1545311879	n/a
1545311880	1.191775084	16	72	2	1	1	6	6	1	2	5	6	1	1545311881	0.8334960938
1545311881	1.191695929	16	73	2	1	1	6	7	1	1	5	6	n/a	1545311882	n/a
1545311883	1.191586971	16	74	2	1	1	6	8	2	1	5	7	0	1545311883	0.8253831863
1545311884	1.191735029	16	75	2	1	1	6	9	2	1	5	7	n/a	1545311884	n/a
1545311885	1.19174695	16	76	2	1	1	6	10	2	2	5	7	1	1545311885	0.7418341637
1545311886	1.191717863	16	77	2	1	1	6	11	2	1	5	7	1	1545311887	0.8918709755
1545311887	1.20012784	16	78	2	1	1	6	12	2	1	5	6	1	1545311888	0.7168600559
1545311889	1.191815138	16	79	2	1	1	6	13	1	1	5	6	1	1545311889	0.7336010933
1545311890	1.191848993	16	80	2	1	1	6	14	2	1	5	6	1	1545311890	0.7835412025
1545311891	1.191802025	16	81	2	1	1	6	15	2	1	5	5	1	1545311891	0.7084848881
1545311892	1.19183898	16	82	2	1	1	6	16	1	2	5	5	n/a	1545311893	n/a
1545311894	1.191782951	16	83	2	1	1	6	17	1	2	5	5	n/a	1545311894	n/a
1545311895	1.200130939	16	84	2	1	1	6	18	2	2	5	5	1	1545311895	0.7503099442
1545311896	1.199807882	16	85	2	1	9	7	1	3	3	5	5	n/a	n/a	n/a
1545311897	1.191738844	16	86	2	1	9	7	2	3	3	5	5	n/a	n/a	n/a
1545311898	1.19174695	16	87	2	1	9	7	3	3	3	5	5	n/a	n/a	n/a
1545311900	1.191820145	16	88	2	1	9	7	4	3	3	5	5	n/a	n/a	n/a
1545311901	1.19184494	16	89	2	1	9	7	5	3	3	5	5	n/a	n/a	n/a
1545311902	1.191833019	16	90	2	1	9	7	6	3	3	5	5	n/a	n/a	n/a
1545311903	1.191796064	16	91	2	1	9	7	7	3	3	5	5	n/a	n/a	n/a
1545311904	1.191730022	16	92	2	1	9	7	8	3	3	5	5	n/a	n/a	n/a
1545311906	1.191669941	16	93	2	1	9	7	9	3	3	5	5	n/a	n/a	n/a
1545311907	1.191793919	16	94	2	1	9	7	10	3	3	5	5	n/a	n/a	n/a
1545311908	1.19982481	16	95	2	1	5	8	1	2	1	5	6	0	1545311908	0.8420841694
1545311909	1.19184494	16	96	2	1	5	8	2	2	2	5	6	n/a	1545311910	n/a
1545311911	1.191796064	16	97	2	1	5	8	3	1	1	5	6	1	1545311911	0.8251419067
1545311912	1.200124979	16	98	2	1	5	8	4	1	1	5	7	0	1545311912	0.8250658512
1545311913	1.191770077	16	99	2	1	5	8	5	2	1	5	7	1	1545311913	0.9002380371
1545311914	1.191742897	16	100	2	1	5	8	6	2	2	5	7	n/a	1545311914	n/a
1545311915	1.191814899	16	101	2	1	5	8	7	2	1	5	7	1	1545311916	0.8084461689
1545311917	1.191788197	16	102	2	1	5	8	8	1	2	5	6	1	1545311917	0.8167519569
1545311918	1.19173193	16	103	2	1	5	8	9	2	1	5	6	n/a	1545311918	n/a
1545311919	1.191677094	16	104	2	1	5	8	10	2	1	5	6	1	1545311919	0.1000740528
1545311920	1.191783905	16	105	2	1	5	8	11	1	1	5	6	1	1545311920	0.7669091225
1545311921	1.191798925	16	106	2	1	5	8	12	1	1	5	5	1	1545311922	0.6834690571
1545311923	1.191780806	16	107	2	1	5	8	13	1	2	5	6	0	1545311923	0.8251810074
1545311924	1.191755056	16	108	2	1	5	8	14	1	2	5	6	1	1545311924	0.7251570225
1545311925	1.200114965	16	109	2	1	5	8	15	2	2	5	6	1	1545311925	0.6167781353
1545311926	1.191909075	16	110	2	1	5	8	16	1	1	5	7	0	1545311927	0.8167629242
1545311927	1.191826105	16	111	2	1	5	8	17	1	1	5	7	1	1545311928	0.7417941093
1545311929	1.191832066	16	112	2	1	5	8	18	1	2	5	8	0	1545311929	0.7003891468
1545311930	1.199090004	16	113	2	1	9	9	1	3	3	5	8	n/a	n/a	n/a
1545311931	1.191745043	16	114	2	1	9	9	2	3	3	5	8	n/a	n/a	n/a
1545311932	1.191745043	16	115	2	1	9	9	3	3	3	5	8	n/a	n/a	n/a
1545311934	1.191792965	16	116	2	1	9	9	4	3	3	5	8	n/a	n/a	n/a
1545311935	1.191802025	16	117	2	1	9	9	5	3	3	5	8	n/a	n/a	n/a
1545311936	1.19184494	16	118	2	1	9	9	6	3	3	5	8	n/a	n/a	n/a
1545311937	1.191549063	16	119	2	1	9	9	7	3	3	5	8	n/a	n/a	n/a
1545311938	1.191852093	16	120	2	1	9	9	8	3	3	5	8	n/a	n/a	n/a
1545311940	1.191787004	16	121	2	1	9	9	9	3	3	5	8	n/a	n/a	n/a
1545311941	1.191787004	16	122	2	1	9	9	10	3	3	5	8	n/a	n/a	n/a
