onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time	reaction_time
1544192469	1.200016975	3	38	1	4	1	2	28	1	1	9	9	NaN	1544192470	NaN	NaN
1544192471	1.191774845	3	39	1	4	1	2	29	2	2	9	9	NaN	1544192471	NaN	NaN
1544192472	1.200065136	3	40	1	4	1	2	30	2	2	9	9	NaN	1544192472	NaN	NaN
1544192473	1.191724062	3	41	1	4	1	2	31	2	1	9	9	NaN	1544192473	NaN	NaN
1544192474	1.191798925	3	42	1	4	1	2	32	1	2	9	9	NaN	1544192475	NaN	NaN
NaN	NaN	3	43	1	4	9	2	33	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192477	1.199769974	3	44	1	4	9	3	1	3	3	9	9	NaN	NaN	NaN	NaN
1544192478	1.191468	3	45	1	4	9	3	2	3	3	9	9	NaN	NaN	NaN	NaN
1544192479	1.191747189	3	46	1	4	9	3	3	3	3	9	9	NaN	NaN	NaN	NaN
1544192480	1.191720009	3	47	1	4	9	3	4	3	3	9	9	NaN	NaN	NaN	NaN
1544192482	1.191738844	3	48	1	4	9	3	5	3	3	9	9	NaN	NaN	NaN	NaN
1544192483	1.191696167	3	49	1	4	9	3	6	3	3	9	9	NaN	NaN	NaN	NaN
1544192484	1.191790104	3	50	1	4	9	3	7	3	3	9	9	NaN	NaN	NaN	NaN
1544192485	1.191608906	3	51	1	4	9	3	8	3	3	9	9	NaN	NaN	NaN	NaN
1544192486	1.191716909	3	52	1	4	9	3	9	3	3	9	9	NaN	NaN	NaN	NaN
NaN	NaN	3	53	1	4	9	3	10	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192489	1.216487169	3	54	1	4	3	4	1	1	2	9	9	NaN	1544192489	NaN	NaN
1544192490	1.21664691	3	55	1	4	3	4	2	2	2	9	9	NaN	1544192490	NaN	NaN
1544192491	1.191684961	3	56	1	4	3	4	3	2	1	9	9	NaN	1544192492	NaN	NaN
1544192493	1.191745996	3	57	1	4	3	4	4	1	1	9	9	NaN	1544192493	NaN	NaN
1544192494	1.191758156	3	58	1	4	3	4	5	1	2	9	9	NaN	1544192494	NaN	NaN
1544192495	1.191778898	3	59	1	4	3	4	6	1	1	9	9	NaN	1544192495	NaN	NaN
1544192496	1.200077057	3	60	1	4	3	4	7	1	2	9	9	NaN	1544192496	NaN	NaN
1544192497	1.191727877	3	61	1	4	3	4	8	1	2	9	9	NaN	1544192498	NaN	NaN
1544192499	1.191734076	3	62	1	4	3	4	9	2	1	9	9	NaN	1544192499	NaN	NaN
1544192500	1.200125933	3	63	1	4	3	4	10	2	1	9	9	NaN	1544192500	NaN	NaN
1544192501	1.200104952	3	64	1	4	3	4	11	1	2	9	9	NaN	1544192501	NaN	NaN
1544192502	1.20843792	3	65	1	4	3	4	12	2	2	9	9	NaN	1544192503	NaN	NaN
1544192503	1.200088024	3	66	1	4	3	4	13	2	2	9	9	NaN	1544192504	NaN	NaN
1544192505	1.191699028	3	67	1	4	3	4	14	1	2	9	9	NaN	1544192505	NaN	NaN
1544192506	1.191679001	3	68	1	4	3	4	15	1	2	9	9	NaN	1544192506	NaN	NaN
1544192507	1.191702127	3	69	1	4	3	4	16	2	2	9	9	NaN	1544192507	NaN	NaN
1544192508	1.200083971	3	70	1	4	3	4	17	2	2	9	9	NaN	1544192509	NaN	NaN
1544192509	1.191745996	3	71	1	4	3	4	18	1	2	9	9	NaN	1544192510	NaN	NaN
NaN	NaN	3	72	1	4	9	4	19	3	3	NaN	NaN	NaN	NaN	NaN	NaN
1544192512	1.191755056	3	73	1	4	9	5	1	3	3	9	9	NaN	NaN	NaN	NaN
1544192513	1.1916008	3	74	1	4	9	5	2	3	3	9	9	NaN	NaN	NaN	NaN
