onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545312777	1.191519022	20	1	2	3	9	1	1	3	3	2	8	n/a	n/a	n/a
1545312778	1.191759109	20	2	2	3	9	1	2	3	3	2	8	n/a	n/a	n/a
1545312779	1.191852093	20	3	2	3	9	1	3	3	3	2	8	n/a	n/a	n/a
1545312780	1.191854954	20	4	2	3	9	1	4	3	3	2	8	n/a	n/a	n/a
1545312782	1.191812992	20	5	2	3	9	1	5	3	3	2	8	n/a	n/a	n/a
1545312783	1.19176507	20	6	2	3	9	1	6	3	3	2	8	n/a	n/a	n/a
1545312784	1.191827059	20	7	2	3	9	1	7	3	3	2	8	n/a	n/a	n/a
1545312785	1.191666842	20	8	2	3	9	1	8	3	3	2	8	n/a	n/a	n/a
1545312786	1.191758871	20	9	2	3	9	1	9	3	3	2	8	n/a	n/a	n/a
1545312788	1.191725969	20	10	2	3	9	1	10	3	3	2	8	n/a	n/a	n/a
1545312789	1.196578979	20	11	2	3	1	2	1	1	2	2	8	n/a	1545312789	n/a
1545312790	1.191741943	20	12	2	3	1	2	2	1	2	2	8	1	1545312790	0.8336808681
1545312791	1.191734076	20	13	2	3	1	2	3	1	2	2	8	1	1545312792	0.7002549171
1545312793	1.191739082	20	14	2	3	1	2	4	1	1	2	7	1	1545312793	0.6835451126
1545312794	1.191715002	20	15	2	3	1	2	5	2	1	2	7	1	1545312794	0.6079080105
1545312795	1.191729069	20	16	2	3	1	2	6	2	1	2	7	1	1545312795	0.7336821556
1545312796	1.191726923	20	17	2	3	1	2	7	1	1	2	6	1	1545312796	0.7338690758
1545312797	1.200056791	20	18	2	3	1	2	8	1	1	2	7	0	1545312798	0.7002780437
1545312799	1.19172287	20	19	2	3	1	2	9	2	2	2	7	1	1545312799	0.7170200348
1545312800	1.191799879	20	20	2	3	1	2	10	2	1	2	7	n/a	1545312800	n/a
1545312801	1.191800117	20	21	2	3	1	2	11	2	2	2	7	n/a	1545312801	n/a
1545312802	1.200041056	20	22	2	3	1	2	12	2	2	2	7	1	1545312802	0.8512129784
1545312803	1.191817045	20	23	2	3	1	2	13	2	2	2	7	n/a	1545312804	n/a
1545312805	1.191760063	20	24	2	3	1	2	14	2	2	2	7	n/a	1545312805	n/a
1545312806	1.191683054	20	25	2	3	1	2	15	1	2	2	6	1	1545312806	0.7170259953
1545312807	1.191682816	20	26	2	3	1	2	16	2	1	2	6	1	1545312807	0.851211071
1545312808	1.191607952	20	27	2	3	1	2	17	2	1	2	6	1	1545312808	0.8505489826
1545312809	1.191771984	20	28	2	3	1	2	18	1	2	2	5	1	1545312810	0.6502380371
1545312811	1.206947803	20	29	2	3	9	3	1	3	3	2	5	n/a	n/a	n/a
1545312812	1.191478968	20	30	2	3	9	3	2	3	3	2	5	n/a	n/a	n/a
1545312813	1.191761971	20	31	2	3	9	3	3	3	3	2	5	n/a	n/a	n/a
1545312814	1.19175601	20	32	2	3	9	3	4	3	3	2	5	n/a	n/a	n/a
1545312816	1.191758871	20	33	2	3	9	3	5	3	3	2	5	n/a	n/a	n/a
1545312817	1.191617966	20	34	2	3	9	3	6	3	3	2	5	n/a	n/a	n/a
1545312818	1.191795111	20	35	2	3	9	3	7	3	3	2	5	n/a	n/a	n/a
1545312819	1.191671133	20	36	2	3	9	3	8	3	3	2	5	n/a	n/a	n/a
1545312820	1.19174695	20	37	2	3	9	3	9	3	3	2	5	n/a	n/a	n/a
1545312822	1.191807985	20	38	2	3	9	3	10	3	3	2	5	n/a	n/a	n/a
1545312823	1.21657896	20	39	2	3	5	4	1	1	2	2	5	n/a	1545312823	n/a
1545312824	1.199779987	20	40	2	3	5	4	2	2	1	2	5	n/a	1545312824	n/a
1545312825	1.200165033	20	41	2	3	5	4	3	2	2	2	5	1	1545312826	0.5255699158
1545312827	1.191817999	20	42	2	3	5	4	4	1	1	2	6	0	1545312827	0.3669269085
1545312828	1.200065136	20	43	2	3	5	4	5	2	2	2	6	1	1545312828	0.4001569748
1545312829	1.200095892	20	44	2	3	5	4	6	1	1	2	7	0	1545312829	0.64184618
1545312830	1.200050831	20	45	2	3	5	4	7	1	1	2	8	0	1545312830	0.6418111324
1545312831	1.191748857	20	46	2	3	5	4	8	1	2	2	8	1	1545312832	0.5834000111
1545312833	1.200098038	20	47	2	3	5	4	9	2	2	2	8	1	1545312833	0.7084798813
1545312834	1.200050116	20	48	2	3	5	4	10	1	1	2	8	n/a	1545312834	n/a
1545312835	1.200080872	20	49	2	3	5	4	11	1	2	2	8	n/a	1545312835	n/a
1545312836	1.200112104	20	50	2	3	5	4	12	2	2	2	7	1	1545312836	0.7918019295
1545312837	1.20004487	20	51	2	3	5	4	13	2	2	2	7	n/a	1545312838	n/a
1545312839	1.191807032	20	52	2	3	5	4	14	1	1	2	8	0	1545312839	0.6420071125
1545312840	1.200094938	20	53	2	3	5	4	15	1	2	2	8	1	1545312840	0.583480835
1545312841	1.200059891	20	54	2	3	5	4	16	2	1	2	8	1	1545312841	0.8169338703
1545312842	1.191701174	20	55	2	3	5	4	17	2	1	2	7	1	1545312843	0.6835858822
1545312843	1.200068951	20	56	2	3	5	4	18	2	2	2	8	0	1545312844	0.6253600121
1545312845	1.199864864	20	57	2	3	9	5	1	3	3	2	8	n/a	n/a	n/a
1545312846	1.19173193	20	58	2	3	9	5	2	3	3	2	8	n/a	n/a	n/a
1545312847	1.19177103	20	59	2	3	9	5	3	3	3	2	8	n/a	n/a	n/a
1545312848	1.191760063	20	60	2	3	9	5	4	3	3	2	8	n/a	n/a	n/a
1545312850	1.191734791	20	61	2	3	9	5	5	3	3	2	8	n/a	n/a	n/a
1545312851	1.191780806	20	62	2	3	9	5	6	3	3	2	8	n/a	n/a	n/a
1545312852	1.191725969	20	63	2	3	9	5	7	3	3	2	8	n/a	n/a	n/a
1545312853	1.191692114	20	64	2	3	9	5	8	3	3	2	8	n/a	n/a	n/a
1545312854	1.191671133	20	65	2	3	9	5	9	3	3	2	8	n/a	n/a	n/a
1545312856	1.191689014	20	66	2	3	9	5	10	3	3	2	8	n/a	n/a	n/a
1545312857	1.199148893	20	67	2	3	1	6	1	1	1	2	8	n/a	1545312857	n/a
1545312858	1.191756964	20	68	2	3	1	6	2	1	2	2	8	n/a	1545312858	n/a
1545312859	1.191735029	20	69	2	3	1	6	3	1	1	2	8	1	1545312860	0.8422880173
1545312861	1.191735029	20	70	2	3	1	6	4	1	2	2	8	1	1545312861	0.6251320839
1545312862	1.20002079	20	71	2	3	1	6	5	2	2	2	8	1	1545312862	0.9001100063
1545312863	1.200128078	20	72	2	3	1	6	6	1	2	2	7	1	1545312863	0.6501510143
