onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545309274	1.191395044	8	1	2	2	9	1	1	3	3	5	7	n/a	n/a	n/a
1545309275	1.191582203	8	2	2	2	9	1	2	3	3	5	7	n/a	n/a	n/a
1545309276	1.191805124	8	3	2	2	9	1	3	3	3	5	7	n/a	n/a	n/a
1545309278	1.191757202	8	4	2	2	9	1	4	3	3	5	7	n/a	n/a	n/a
1545309279	1.191768169	8	5	2	2	9	1	5	3	3	5	7	n/a	n/a	n/a
1545309280	1.191700935	8	6	2	2	9	1	6	3	3	5	7	n/a	n/a	n/a
1545309281	1.191821098	8	7	2	2	9	1	7	3	3	5	7	n/a	n/a	n/a
1545309282	1.191612005	8	8	2	2	9	1	8	3	3	5	7	n/a	n/a	n/a
1545309284	1.191732883	8	9	2	2	9	1	9	3	3	5	7	n/a	n/a	n/a
1545309285	1.191723824	8	10	2	2	9	1	10	3	3	5	7	n/a	n/a	n/a
1545309286	1.196683884	8	11	2	2	1	2	1	1	2	5	7	n/a	1545309286	n/a
1545309287	1.191737175	8	12	2	2	1	2	2	2	2	5	7	1	1545309288	0.7253611088
1545309288	1.200047016	8	13	2	2	1	2	3	1	1	5	7	1	1545309289	0.7584178448
1545309290	1.200052977	8	14	2	2	1	2	4	2	1	5	6	1	1545309290	0.783479929
1545309291	1.191656113	8	15	2	2	1	2	5	1	2	5	7	0	1545309291	0.7994771004
1545309292	1.200056076	8	16	2	2	1	2	6	2	2	5	8	0	1545309292	0.8502690792
1545309293	1.200071096	8	17	2	2	1	2	7	2	2	5	8	1	1545309294	0.8586289883
1545309295	1.200014114	8	18	2	2	1	2	8	2	2	5	8	n/a	1545309295	n/a
1545309296	1.200069904	8	19	2	2	1	2	9	2	1	5	8	1	1545309296	0.7428469658
1545309297	1.20006299	8	20	2	2	1	2	10	2	2	5	7	1	1545309297	0.7335488796
1545309298	1.199986935	8	21	2	2	1	2	11	2	1	5	7	1	1545309298	0.8251791
1545309299	1.191715002	8	22	2	2	1	2	12	1	2	5	7	1	1545309300	0.82549119
1545309301	1.200045109	8	23	2	2	1	2	13	2	2	5	6	1	1545309301	0.6428761482
1545309302	1.191637993	8	24	2	2	1	2	14	2	2	5	6	1	1545309302	0.8423337936
