onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545311169	1.191510916	14	1	2	4	9	1	1	3	3	7	7	n/a	n/a	n/a
1545311171	1.191586018	14	2	2	4	9	1	2	3	3	7	7	n/a	n/a	n/a
1545311172	1.191668034	14	3	2	4	9	1	3	3	3	7	7	n/a	n/a	n/a
1545311173	1.191771984	14	4	2	4	9	1	4	3	3	7	7	n/a	n/a	n/a
1545311174	1.19173789	14	5	2	4	9	1	5	3	3	7	7	n/a	n/a	n/a
1545311175	1.191851139	14	6	2	4	9	1	6	3	3	7	7	n/a	n/a	n/a
1545311177	1.191854	14	7	2	4	9	1	7	3	3	7	7	n/a	n/a	n/a
1545311178	1.191681862	14	8	2	4	9	1	8	3	3	7	7	n/a	n/a	n/a
1545311179	1.191735983	14	9	2	4	9	1	9	3	3	7	7	n/a	n/a	n/a
1545311180	1.19174695	14	10	2	4	9	1	10	3	3	7	7	n/a	n/a	n/a
1545311182	1.213168859	14	11	2	4	1	2	1	2	1	7	7	n/a	1545311182	n/a
1545311183	1.200024128	14	12	2	4	1	2	2	2	2	7	6	1	1545311183	0.7670218945
1545311184	1.200100899	14	13	2	4	1	2	3	1	2	7	6	1	1545311184	0.7502760887
1545311185	1.191609144	14	14	2	4	1	2	4	2	2	7	6	n/a	1545311185	n/a
1545311186	1.19171381	14	15	2	4	1	2	5	1	1	7	6	1	1545311187	0.7663371563
1545311188	1.199999094	14	16	2	4	1	2	6	1	1	7	6	1	1545311188	0.8836829662
1545311189	1.200036049	14	17	2	4	1	2	7	2	2	7	5	1	1545311189	0.7919979095
1545311190	1.200069904	14	18	2	4	1	2	8	1	2	7	5	n/a	1545311190	n/a
1545311191	1.200093985	14	19	2	4	1	2	9	2	1	7	5	n/a	1545311191	n/a
1545311192	1.200060129	14	20	2	4	1	2	10	1	1	7	5	n/a	1545311193	n/a
1545311194	1.200038195	14	21	2	4	1	2	11	2	1	7	5	n/a	1545311194	n/a
1545311195	1.200039148	14	22	2	4	1	2	12	1	1	7	6	0	1545311195	0.05053901672
1545311196	1.200050831	14	23	2	4	1	2	13	1	2	7	6	1	1545311196	0.8012599945
1545311197	1.200052977	14	24	2	4	1	2	14	2	1	7	7	0	1545311198	0.7754020691
1545311198	1.200063944	14	25	2	4	1	2	15	2	1	7	7	n/a	1545311199	n/a
1545311200	1.200048923	14	26	2	4	1	2	16	1	1	7	7	n/a	1545311200	n/a
1545311201	1.200051069	14	27	2	4	1	2	17	2	2	7	7	1	1545311201	0.7086970806
1545311202	1.200001001	14	28	2	4	1	2	18	2	1	7	7	1	1545311202	0.9003870487
1545311203	1.191646099	14	29	2	4	1	2	19	2	1	7	7	n/a	1545311204	n/a
1545311204	1.191764116	14	30	2	4	1	2	20	1	1	7	6	1	1545311205	0.7752809525
1545311206	1.200062037	14	31	2	4	1	2	21	2	2	7	6	n/a	1545311206	n/a
1545311207	1.191720009	14	32	2	4	1	2	22	2	1	7	6	n/a	1545311207	n/a
1545311208	1.200045109	14	33	2	4	1	2	23	2	2	7	6	1	1545311208	0.1922440529
1545311209	1.200084925	14	34	2	4	1	2	24	2	1	7	6	n/a	1545311210	n/a
1545311211	1.200073004	14	35	2	4	1	2	25	1	2	7	6	1	1545311211	0.7918269634
1545311212	1.200147152	14	36	2	4	1	2	26	1	1	7	5	1	1545311212	0.8013250828
1545311213	1.200054884	14	37	2	4	1	2	27	2	1	7	5	n/a	1545311213	n/a
1545311214	1.200043917	14	38	2	4	1	2	28	2	1	7	5	n/a	1545311214	n/a
1545311215	1.20005393	14	39	2	4	1	2	29	1	1	7	5	n/a	1545311216	n/a
1545311217	1.200054884	14	40	2	4	1	2	30	2	2	7	5	n/a	1545311217	n/a
1545311218	1.19172287	14	41	2	4	1	2	31	2	1	7	5	n/a	1545311218	n/a
1545311219	1.191766977	14	42	2	4	1	2	32	2	1	7	6	0	1545311219	0.4167721272
1545311220	1.206972122	14	43	2	4	9	3	1	3	3	7	6	n/a	n/a	n/a
1545311222	1.191420078	14	44	2	4	9	3	2	3	3	7	6	n/a	n/a	n/a
1545311223	1.19173789	14	45	2	4	9	3	3	3	3	7	6	n/a	n/a	n/a
1545311224	1.191788912	14	46	2	4	9	3	4	3	3	7	6	n/a	n/a	n/a
1545311225	1.191769838	14	47	2	4	9	3	5	3	3	7	6	n/a	n/a	n/a
1545311226	1.191754103	14	48	2	4	9	3	6	3	3	7	6	n/a	n/a	n/a
1545311228	1.191811085	14	49	2	4	9	3	7	3	3	7	6	n/a	n/a	n/a
1545311229	1.191607952	14	50	2	4	9	3	8	3	3	7	6	n/a	n/a	n/a
1545311230	1.191718102	14	51	2	4	9	3	9	3	3	7	6	n/a	n/a	n/a
1545311231	1.191707134	14	52	2	4	9	3	10	3	3	7	6	n/a	n/a	n/a
1545311232	1.207324982	14	53	2	4	3	4	1	1	2	7	7	0	1545311233	0.7502708435
1545311234	1.191733837	14	54	2	4	3	4	2	1	2	7	7	1	1545311234	0.516741991
1545311235	1.208362818	14	55	2	4	3	4	3	2	2	7	7	1	1545311235	0.8083848953
1545311236	1.200037956	14	56	2	4	3	4	4	2	1	7	7	n/a	1545311236	n/a
1545311237	1.22507	14	57	2	4	3	4	5	1	1	7	8	0	1545311238	0.008293867111
1545311239	1.216696024	14	58	2	4	3	4	6	2	2	7	8	1	1545311239	0.7834589481
1545311240	1.200052023	14	59	2	4	3	4	7	1	1	7	8	1	1545311240	0.7251970768
1545311241	1.208340883	14	60	2	4	3	4	8	2	1	7	8	n/a	1545311241	n/a
1545311242	1.2084198	14	61	2	4	3	4	9	1	1	7	9	0	1545311242	0.05034613609
1545311243	1.200068951	14	62	2	4	3	4	10	1	2	7	9	1	1545311244	0.5250749588
1545311245	1.199997902	14	63	2	4	3	4	11	1	2	7	9	1	1545311245	0.5834860802
1545311246	1.20004487	14	64	2	4	3	4	12	1	1	7	8	1	1545311246	0.6834499836
1545311247	1.199930906	14	65	2	4	3	4	13	2	2	7	8	1	1545311247	0.5834829807
1545311248	1.200064898	14	66	2	4	3	4	14	1	2	7	8	1	1545311249	0.6501719952
1545311249	1.200080156	14	67	2	4	3	4	15	1	2	7	7	1	1545311250	0.6335031986
1545311251	1.191807032	14	68	2	4	3	4	16	1	1	7	7	1	1545311251	0.7833969593
1545311252	1.208407879	14	69	2	4	3	4	17	1	1	7	7	1	1545311252	0.7584438324
1545311253	1.191678047	14	70	2	4	3	4	18	2	2	7	7	n/a	1545311253	n/a
1545311254	1.199921131	14	71	2	4	9	5	1	3	3	7	7	n/a	n/a	n/a
1545311256	1.19175005	14	72	2	4	9	5	2	3	3	7	7	n/a	n/a	n/a
1545311257	1.191747904	14	73	2	4	9	5	3	3	3	7	7	n/a	n/a	n/a
1545311258	1.191713095	14	74	2	4	9	5	4	3	3	7	7	n/a	n/a	n/a
1545311259	1.191721916	14	75	2	4	9	5	5	3	3	7	7	n/a	n/a	n/a
1545311260	1.191753864	14	76	2	4	9	5	6	3	3	7	7	n/a	n/a	n/a
1545311262	1.191806078	14	77	2	4	9	5	7	3	3	7	7	n/a	n/a	n/a
1545311263	1.191738844	14	78	2	4	9	5	8	3	3	7	7	n/a	n/a	n/a
1545311264	1.191682816	14	79	2	4	9	5	9	3	3	7	7	n/a	n/a	n/a
1545311265	1.191598892	14	80	2	4	9	5	10	3	3	7	7	n/a	n/a	n/a
1545311267	1.199657917	14	81	2	4	5	6	1	2	2	7	7	n/a	1545311267	n/a
1545311268	1.199831009	14	82	2	4	5	6	2	1	1	7	6	1	1545311268	0.725520134
1545311269	1.199930906	14	83	2	4	5	6	3	2	2	7	6	1	1545311269	0.6168308258
1545311270	1.191776037	14	84	2	4	5	6	4	1	1	7	7	0	1545311270	0.5585110188
1545311271	1.199990034	14	85	2	4	5	6	5	2	2	7	7	1	1545311272	0.7083959579
1545311273	1.200008154	14	86	2	4	5	6	6	1	2	7	7	1	1545311273	0.6584470272
1545311274	1.199985981	14	87	2	4	5	6	7	2	2	7	6	1	1545311274	0.8167929649
1545311275	1.199985027	14	88	2	4	5	6	8	2	1	7	6	1	1545311275	0.8668909073
1545311276	1.200043201	14	89	2	4	5	6	9	1	2	7	6	1	1545311277	0.808524847
1545311277	1.200028896	14	90	2	4	5	6	10	1	1	7	5	1	1545311278	0.8584640026
1545311279	1.200060129	14	91	2	4	5	6	11	2	2	7	5	1	1545311279	0.6918051243
1545311280	1.200073957	14	92	2	4	5	6	12	1	1	7	5	1	1545311280	0.8001310825
1545311281	1.200130939	14	93	2	4	5	6	13	1	1	7	5	0	1545311281	0.8668749332
1545311282	1.191743135	14	94	2	4	5	6	14	1	1	7	6	n/a	1545311283	n/a
1545311283	1.200062037	14	95	2	4	5	6	15	2	2	7	6	1	1545311284	0.7583739758
