onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545316984	1.191416979	1	1	1	4	9	1	1	3	3	9	9	n/a	n/a	n/a
1545316985	1.191638947	1	2	1	4	9	1	2	3	3	9	9	n/a	n/a	n/a
1545316986	1.191762924	1	3	1	4	9	1	3	3	3	9	9	n/a	n/a	n/a
1545316987	1.191626072	1	4	1	4	9	1	4	3	3	9	9	n/a	n/a	n/a
1545316988	1.191531181	1	5	1	4	9	1	5	3	3	9	9	n/a	n/a	n/a
1545316990	1.191550016	1	6	1	4	9	1	6	3	3	9	9	n/a	n/a	n/a
1545316991	1.191715002	1	7	1	4	9	1	7	3	3	9	9	n/a	n/a	n/a
1545316992	1.191616058	1	8	1	4	9	1	8	3	3	9	9	n/a	n/a	n/a
1545316993	1.191693068	1	9	1	4	9	1	9	3	3	9	9	n/a	n/a	n/a
1545316994	1.191679955	1	10	1	4	9	1	10	3	3	9	9	n/a	n/a	n/a
1545316996	1.229621887	1	11	1	4	1	2	1	1	1	9	9	1	1545316996	0.7588410378
1545316997	1.200097799	1	12	1	4	1	2	2	1	1	9	9	1	1545316997	0.6917438507
1545316998	1.200129986	1	13	1	4	1	2	3	2	2	8	9	1	1545316999	0.600176096
1545316999	1.191776037	1	14	1	4	1	2	4	1	1	8	9	1	1545317000	0.683937788
1545317001	1.200102091	1	15	1	4	1	2	5	1	1	8	9	1	1545317001	0.5416531563
1545317002	1.19998312	1	16	1	4	1	2	6	1	1	7	9	1	1545317002	0.5510659218
1545317003	1.200048923	1	17	1	4	1	2	7	2	1	7	9	1	1545317003	0.6002619267
1545317004	1.191777945	1	18	1	4	1	2	8	1	1	7	9	1	1545317005	0.5256249905
1545317006	1.20004797	1	19	1	4	1	2	9	1	1	8	9	0	1545317006	0.5836858749
1545317007	1.200048923	1	20	1	4	1	2	10	1	1	8	9	1	1545317007	0.6418011189
1545317008	1.200114965	1	21	1	4	1	2	11	2	1	8	9	1	1545317008	0.6669108868
1545317009	1.200049162	1	22	1	4	1	2	12	1	1	7	9	1	1545317009	0.6502249241
1545317010	1.20001483	1	23	1	4	1	2	13	1	2	7	9	1	1545317011	0.8001551628
1545317012	1.200047016	1	24	1	4	1	2	14	1	1	7	9	1	1545317012	0.6834821701
1545317013	1.200157881	1	25	1	4	1	2	15	1	2	6	9	1	1545317013	0.725137949
1545317014	1.200019121	1	26	1	4	1	2	16	1	1	6	9	1	1545317014	0.6001529694
1545317015	1.200042009	1	27	1	4	1	2	17	1	1	6	9	1	1545317015	0.6334569454
