onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545317511	1.19150281	3	1	1	4	9	1	1	3	3	5	7	n/a	n/a	n/a
1545317513	1.191609144	3	2	1	4	9	1	2	3	3	5	7	n/a	n/a	n/a
1545317514	1.19176507	3	3	1	4	9	1	3	3	3	5	7	n/a	n/a	n/a
1545317515	1.191738844	3	4	1	4	9	1	4	3	3	5	7	n/a	n/a	n/a
1545317516	1.191661835	3	5	1	4	9	1	5	3	3	5	7	n/a	n/a	n/a
1545317517	1.191653013	3	6	1	4	9	1	6	3	3	5	7	n/a	n/a	n/a
1545317519	1.191730976	3	7	1	4	9	1	7	3	3	5	7	n/a	n/a	n/a
1545317520	1.191514015	3	8	1	4	9	1	8	3	3	5	7	n/a	n/a	n/a
1545317521	1.191760063	3	9	1	4	9	1	9	3	3	5	7	n/a	n/a	n/a
1545317522	1.191770077	3	10	1	4	9	1	10	3	3	5	7	n/a	n/a	n/a
1545317524	1.212816	3	11	1	4	1	2	1	2	2	4	7	1	1545317524	0.6838099957
1545317525	1.216673136	3	12	1	4	1	2	2	1	2	4	7	1	1545317525	0.6252701283
1545317526	1.200058937	3	13	1	4	1	2	3	2	2	4	7	1	1545317526	0.4834079742
1545317527	1.20009613	3	14	1	4	1	2	4	1	2	5	7	0	1545317528	0.3418490887
1545317528	1.200056076	3	15	1	4	1	2	5	1	1	5	7	1	1545317529	0.2079920769
1545317530	1.208377123	3	16	1	4	1	2	6	2	2	6	7	0	1545317530	0.2251470089
1545317531	1.199922085	3	17	1	4	1	2	7	1	2	6	7	1	1545317531	0.7002019882
1545317532	1.200052977	3	18	1	4	1	2	8	1	1	7	7	0	1545317532	0.6086280346
1545317533	1.216716051	3	19	1	4	1	2	9	2	1	7	7	1	1545317534	0.5595910549
1545317535	1.200047016	3	20	1	4	1	2	10	2	1	7	7	1	1545317535	0.4585168362
1545317536	1.200061083	3	21	1	4	1	2	11	2	2	6	7	1	1545317536	0.5252649784
1545317537	1.20007205	3	22	1	4	1	2	12	2	2	6	7	1	1545317537	0.5921661854
1545317538	1.208432198	3	23	1	4	1	2	13	2	1	6	7	1	1545317538	0.6087129116
1545317539	1.20006299	3	24	1	4	1	2	14	1	1	5	7	1	1545317540	0.6178269386
1545317541	1.200051069	3	25	1	4	1	2	15	2	2	5	7	1	1545317541	0.5834360123
1545317542	1.199945927	3	26	1	4	1	2	16	2	2	5	7	1	1545317542	0.516782999
1545317543	1.200078964	3	27	1	4	1	2	17	1	1	4	7	1	1545317543	0.7335851192
1545317544	1.208312035	3	28	1	4	1	2	18	1	2	4	7	1	1545317545	0.6752309799
1545317545	1.208369017	3	29	1	4	1	2	19	1	2	4	7	1	1545317546	0.6501021385
1545317547	1.200037956	3	30	1	4	1	2	20	2	2	3	7	1	1545317547	0.7000899315
1545317548	1.208492994	3	31	1	4	1	2	21	2	1	3	7	1	1545317548	0.775069952
1545317549	1.191860914	3	32	1	4	1	2	22	2	2	4	7	0	1545317549	0.6836400032
1545317550	1.199954987	3	33	1	4	1	2	23	1	1	4	7	1	1545317551	0.8334460258
1545317552	1.200108051	3	34	1	4	1	2	24	1	1	5	7	0	1545317552	0.8253788948
1545317553	1.20012188	3	35	1	4	1	2	25	2	1	5	7	1	1545317553	0.8419299126
1545317554	1.200069904	3	36	1	4	1	2	26	1	2	5	7	n/a	1545317554	n/a
1545317555	1.200039864	3	37	1	4	1	2	27	1	1	5	7	n/a	1545317555	n/a
1545317556	1.20005703	3	38	1	4	1	2	28	2	2	5	7	n/a	1545317557	n/a
1545317558	1.200103998	3	39	1	4	1	2	29	1	1	5	7	n/a	1545317558	n/a
1545317559	1.20008111	3	40	1	4	1	2	30	1	1	5	7	n/a	1545317559	n/a
1545317560	1.200067043	3	41	1	4	1	2	31	1	1	5	7	n/a	1545317560	n/a
1545317561	1.200058937	3	42	1	4	1	2	32	1	2	5	7	n/a	1545317561	n/a
1545317563	1.20696187	3	43	1	4	9	3	1	3	3	5	7	n/a	n/a	n/a
1545317564	1.191534996	3	44	1	4	9	3	2	3	3	5	7	n/a	n/a	n/a
1545317565	1.19167304	3	45	1	4	9	3	3	3	3	5	7	n/a	n/a	n/a
1545317566	1.191756964	3	46	1	4	9	3	4	3	3	5	7	n/a	n/a	n/a
1545317567	1.191730976	3	47	1	4	9	3	5	3	3	5	7	n/a	n/a	n/a
1545317569	1.191728115	3	48	1	4	9	3	6	3	3	5	7	n/a	n/a	n/a
1545317570	1.191668987	3	49	1	4	9	3	7	3	3	5	7	n/a	n/a	n/a
1545317571	1.191619158	3	50	1	4	9	3	8	3	3	5	7	n/a	n/a	n/a
1545317572	1.191735029	3	51	1	4	9	3	9	3	3	5	7	n/a	n/a	n/a
1545317573	1.191764116	3	52	1	4	9	3	10	3	3	5	7	n/a	n/a	n/a
1545317575	1.207425117	3	53	1	4	3	4	1	2	2	6	7	0	1545317575	0.5918579102
