onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545317763	1.191474915	4	1	2	4	9	1	1	3	3	4	7	n/a	n/a	n/a
1545317765	1.191637993	4	2	2	4	9	1	2	3	3	4	7	n/a	n/a	n/a
1545317766	1.191767931	4	3	2	4	9	1	3	3	3	4	7	n/a	n/a	n/a
1545317767	1.191826105	4	4	2	4	9	1	4	3	3	4	7	n/a	n/a	n/a
1545317768	1.191704035	4	5	2	4	9	1	5	3	3	4	7	n/a	n/a	n/a
1545317769	1.191717863	4	6	2	4	9	1	6	3	3	4	7	n/a	n/a	n/a
1545317771	1.191751003	4	7	2	4	9	1	7	3	3	4	7	n/a	n/a	n/a
1545317772	1.191661119	4	8	2	4	9	1	8	3	3	4	7	n/a	n/a	n/a
1545317773	1.191744089	4	9	2	4	9	1	9	3	3	4	7	n/a	n/a	n/a
1545317774	1.191736937	4	10	2	4	9	1	10	3	3	4	7	n/a	n/a	n/a
1545317776	1.212996006	4	11	2	4	1	2	1	2	1	4	7	1	1545317776	0.6335268021
1545317777	1.200046062	4	12	2	4	1	2	2	2	1	4	6	1	1545317777	0.5918240547
1545317778	1.200052977	4	13	2	4	1	2	3	2	2	4	6	1	1545317778	0.6334731579
1545317779	1.200051069	4	14	2	4	1	2	4	1	1	4	7	0	1545317780	0.7585580349
1545317780	1.200067043	4	15	2	4	1	2	5	2	2	4	7	1	1545317781	0.7413029671
1545317782	1.200046778	4	16	2	4	1	2	6	2	1	4	7	1	1545317782	0.8335800171
1545317783	1.200172186	4	17	2	4	1	2	7	2	1	4	6	1	1545317783	0.8502318859
1545317784	1.200039864	4	18	2	4	1	2	8	1	1	4	6	n/a	1545317784	n/a
1545317785	1.200008869	4	19	2	4	1	2	9	1	1	4	6	n/a	1545317786	n/a
1545317786	1.200141191	4	20	2	4	1	2	10	1	1	4	6	n/a	1545317787	n/a
1545317788	1.200016022	4	21	2	4	1	2	11	1	2	4	6	1	1545317788	0.9003651142
1545317789	1.191653013	4	22	2	4	1	2	12	1	2	4	6	1	1545317789	0.8512399197
1545317790	1.200093031	4	23	2	4	1	2	13	1	1	4	5	1	1545317790	0.7597000599
1545317791	1.208361149	4	24	2	4	1	2	14	2	2	4	5	1	1545317792	0.8671569824
