onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545317236	1.191504002	2	1	2	4	9	1	1	3	3	5	9	n/a	n/a	n/a
1545317237	1.191590071	2	2	2	4	9	1	2	3	3	5	9	n/a	n/a	n/a
1545317238	1.191821098	2	3	2	4	9	1	3	3	3	5	9	n/a	n/a	n/a
1545317239	1.19177103	2	4	2	4	9	1	4	3	3	5	9	n/a	n/a	n/a
1545317241	1.191722155	2	5	2	4	9	1	5	3	3	5	9	n/a	n/a	n/a
1545317242	1.191669941	2	6	2	4	9	1	6	3	3	5	9	n/a	n/a	n/a
1545317243	1.191792011	2	7	2	4	9	1	7	3	3	5	9	n/a	n/a	n/a
1545317244	1.191689968	2	8	2	4	9	1	8	3	3	5	9	n/a	n/a	n/a
1545317245	1.191695929	2	9	2	4	9	1	9	3	3	5	9	n/a	n/a	n/a
1545317247	1.191762924	2	10	2	4	9	1	10	3	3	5	9	n/a	n/a	n/a
1545317248	1.213196993	2	11	2	4	1	2	1	2	1	5	8	1	1545317248	0.8419139385
1545317249	1.200030088	2	12	2	4	1	2	2	2	1	5	8	1	1545317250	0.8418991566
1545317250	1.200067043	2	13	2	4	1	2	3	2	1	5	8	n/a	1545317251	n/a
1545317252	1.20005393	2	14	2	4	1	2	4	1	1	5	8	n/a	1545317252	n/a
1545317253	1.200021982	2	15	2	4	1	2	5	2	1	5	8	n/a	1545317253	n/a
1545317254	1.199982882	2	16	2	4	1	2	6	2	1	5	8	0	1545317254	0.8916289806
1545317255	1.200066805	2	17	2	4	1	2	7	1	1	5	9	1	1545317256	0.7089231014
1545317256	1.200150013	2	18	2	4	1	2	8	2	2	5	9	1	1545317257	0.6835911274
1545317258	1.19172883	2	19	2	4	1	2	9	1	2	5	8	1	1545317258	0.7336480618
1545317259	1.200046062	2	20	2	4	1	2	10	2	2	5	8	1	1545317259	0.8172938824
1545317260	1.200139999	2	21	2	4	1	2	11	2	1	5	8	1	1545317260	0.7336530685
1545317261	1.200094938	2	22	2	4	1	2	12	2	2	5	7	1	1545317262	0.6763060093
1545317263	1.200037956	2	23	2	4	1	2	13	2	1	5	7	n/a	1545317263	n/a
1545317264	1.200118065	2	24	2	4	1	2	14	1	1	5	8	0	1545317264	0.8086709976
1545317265	1.200073957	2	25	2	4	1	2	15	2	2	5	8	1	1545317265	0.8086431026
1545317266	1.200113058	2	26	2	4	1	2	16	2	1	5	8	1	1545317266	0.8513319492
1545317267	1.200062037	2	27	2	4	1	2	17	1	2	5	8	n/a	1545317268	n/a
1545317269	1.191601038	2	28	2	4	1	2	18	2	2	5	8	n/a	1545317269	n/a
1545317270	1.20008111	2	29	2	4	1	2	19	1	1	5	8	n/a	1545317270	n/a
1545317271	1.20005703	2	30	2	4	1	2	20	1	2	5	7	1	1545317271	0.5588181019
1545317272	1.199971914	2	31	2	4	1	2	21	2	2	5	7	1	1545317272	0.5084431171
1545317273	1.191722155	2	32	2	4	1	2	22	2	2	5	7	1	1545317274	0.5838220119
1545317275	1.200026035	2	33	2	4	1	2	23	1	1	5	8	0	1545317275	0.6334488392
1545317276	1.199969053	2	34	2	4	1	2	24	1	1	5	8	1	1545317276	0.900192976
1545317277	1.19998908	2	35	2	4	1	2	25	1	1	5	9	0	1545317277	0.83355093
1545317278	1.200103045	2	36	2	4	1	2	26	1	2	5	9	1	1545317279	0.866767168
1545317279	1.191706896	2	37	2	4	1	2	27	1	1	5	10	0	1545317280	0.775398016
1545317281	1.200078011	2	38	2	4	1	2	28	2	1	5	10	1	1545317281	0.8000819683
1545317282	1.20008707	2	39	2	4	1	2	29	2	1	5	11	0	1545317282	0.6750981808
1545317283	1.200093031	2	40	2	4	1	2	30	2	2	5	11	1	1545317283	0.6252999306
1545317284	1.200045824	2	41	2	4	1	2	31	1	1	5	12	0	1545317285	0.4334499836
1545317285	1.200062037	2	42	2	4	1	2	32	1	1	5	12	1	1545317286	0.4501039982
1545317287	1.207088947	2	43	2	4	9	3	1	3	3	5	12	n/a	n/a	n/a
1545317288	1.191488981	2	44	2	4	9	3	2	3	3	5	12	n/a	n/a	n/a
1545317289	1.191738129	2	45	2	4	9	3	3	3	3	5	12	n/a	n/a	n/a
1545317290	1.191735983	2	46	2	4	9	3	4	3	3	5	12	n/a	n/a	n/a
1545317292	1.191742897	2	47	2	4	9	3	5	3	3	5	12	n/a	n/a	n/a
1545317293	1.191833019	2	48	2	4	9	3	6	3	3	5	12	n/a	n/a	n/a
1545317294	1.191817045	2	49	2	4	9	3	7	3	3	5	12	n/a	n/a	n/a
1545317295	1.191655874	2	50	2	4	9	3	8	3	3	5	12	n/a	n/a	n/a
1545317296	1.191710949	2	51	2	4	9	3	9	3	3	5	12	n/a	n/a	n/a
1545317298	1.191777945	2	52	2	4	9	3	10	3	3	5	12	n/a	n/a	n/a
1545317299	1.20770812	2	53	2	4	3	4	1	2	1	5	12	n/a	1545317299	n/a
1545317300	1.199742079	2	54	2	4	3	4	2	2	1	5	12	n/a	1545317300	n/a
1545317301	1.191742897	2	55	2	4	3	4	3	1	2	5	13	0	1545317302	0.7171471119
1545317303	1.208490133	2	56	2	4	3	4	4	2	1	5	13	1	1545317303	0.7417700291
1545317304	1.208398104	2	57	2	4	3	4	5	2	1	5	13	1	1545317304	0.7167840004
1545317305	1.200027943	2	58	2	4	3	4	6	1	1	5	12	1	1545317305	0.6417460442
1545317306	1.208439112	2	59	2	4	3	4	7	2	2	5	12	1	1545317307	0.5251979828
1545317307	1.200048923	2	60	2	4	3	4	8	1	2	5	12	1	1545317308	0.5501630306
1545317309	1.200109959	2	61	2	4	3	4	9	1	1	5	11	1	1545317309	0.5418450832
1545317310	1.200078964	2	62	2	4	3	4	10	1	1	5	11	1	1545317310	0.600039959
1545317311	1.208410978	2	63	2	4	3	4	11	2	2	5	11	1	1545317311	0.6417369843
1545317312	1.200037003	2	64	2	4	3	4	12	2	1	5	10	1	1545317313	0.6417660713
1545317313	1.200035095	2	65	2	4	3	4	13	2	1	5	10	1	1545317314	0.7334218025
1545317315	1.200062037	2	66	2	4	3	4	14	2	1	5	10	1	1545317315	0.7167861462
1545317316	1.200021982	2	67	2	4	3	4	15	1	1	5	9	1	1545317316	0.8084390163
1545317317	1.200042963	2	68	2	4	3	4	16	1	1	5	9	n/a	1545317317	n/a
1545317318	1.20004487	2	69	2	4	3	4	17	2	2	5	9	1	1545317319	0.775124073
1545317320	1.200022936	2	70	2	4	3	4	18	2	2	5	9	1	1545317320	0.8334748745
1545317321	1.199877024	2	71	2	4	9	5	1	3	3	5	9	n/a	n/a	n/a
1545317322	1.191743135	2	72	2	4	9	5	2	3	3	5	9	n/a	n/a	n/a
1545317323	1.191716909	2	73	2	4	9	5	3	3	3	5	9	n/a	n/a	n/a
1545317325	1.191756964	2	74	2	4	9	5	4	3	3	5	9	n/a	n/a	n/a
1545317326	1.191730976	2	75	2	4	9	5	5	3	3	5	9	n/a	n/a	n/a
1545317327	1.191745043	2	76	2	4	9	5	6	3	3	5	9	n/a	n/a	n/a
1545317328	1.191715002	2	77	2	4	9	5	7	3	3	5	9	n/a	n/a	n/a
1545317329	1.191756964	2	78	2	4	9	5	8	3	3	5	9	n/a	n/a	n/a
1545317331	1.191761017	2	79	2	4	9	5	9	3	3	5	9	n/a	n/a	n/a
1545317332	1.191682816	2	80	2	4	9	5	10	3	3	5	9	n/a	n/a	n/a
1545317333	1.207836866	2	81	2	4	5	6	1	1	2	5	10	0	1545317333	0.3919849396
1545317334	1.200066805	2	82	2	4	5	6	2	2	2	5	10	1	1545317335	0.4917929173
1545317335	1.199933052	2	83	2	4	5	6	3	1	1	5	11	0	1545317336	0.5251278877
1545317337	1.200011015	2	84	2	4	5	6	4	1	2	5	11	1	1545317337	0.3917899132
1545317338	1.200006008	2	85	2	4	5	6	5	1	2	5	11	1	1545317338	0.3917701244
1545317339	1.191766977	2	86	2	4	5	6	6	1	1	5	11	n/a	1545317339	n/a
1545317340	1.2000072	2	87	2	4	5	6	7	1	2	5	10	1	1545317341	0.7000851631
