onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545312351	1.191409111	18	68	2	2	1	6	2	1	2	8	9	1	1545312351	0.633439064
1545312352	1.200034857	18	69	2	2	1	6	3	2	1	8	9	1	1545312352	0.8585288525
1545312353	1.191706896	18	70	2	2	1	6	4	2	1	8	10	0	1545312353	0.825150013
1545312354	1.200091124	18	71	2	2	1	6	5	2	1	8	10	1	1545312355	0.5918068886
1545312356	1.200093985	18	72	2	2	1	6	6	1	2	8	10	1	1545312356	0.6584661007
1545312357	1.200022936	18	73	2	2	1	6	7	1	2	8	9	1	1545312357	0.6085050106
1545312358	1.200134993	18	74	2	2	1	6	8	1	2	8	9	1	1545312358	0.6417658329
1545312359	1.200139046	18	75	2	2	1	6	9	2	2	8	9	1	1545312359	0.5753600597
1545312360	1.200282097	18	76	2	2	1	6	10	1	1	8	8	1	1545312361	0.6917521954
1545312362	1.200093031	18	77	2	2	1	6	11	1	2	8	8	1	1545312362	0.6418910027
1545312363	1.191698074	18	78	2	2	1	6	12	1	1	8	8	1	1545312363	0.633523941
1545312364	1.200067997	18	79	2	2	1	6	13	1	2	8	7	1	1545312364	0.6501710415
1545312365	1.19995904	18	80	2	2	1	6	14	1	2	8	7	n/a	1545312365	n/a
1545312366	1.191715002	18	81	2	2	1	6	15	1	2	8	7	1	1545312367	0.4667739868
1545312368	1.191764116	18	82	2	2	1	6	16	2	2	8	7	1	1545312368	0.5167908669
1545312369	1.191870928	18	83	2	2	1	6	17	1	1	8	8	0	1545312369	0.5417900085
1545312370	1.19184804	18	84	2	2	1	6	18	2	2	8	8	n/a	1545312370	n/a
1545312371	1.199671984	18	85	2	2	9	7	1	3	3	8	8	n/a	n/a	n/a
1545312373	1.191766024	18	86	2	2	9	7	2	3	3	8	8	n/a	n/a	n/a
1545312374	1.191694021	18	87	2	2	9	7	3	3	3	8	8	n/a	n/a	n/a
1545312375	1.191734076	18	88	2	2	9	7	4	3	3	8	8	n/a	n/a	n/a
1545312376	1.191762924	18	89	2	2	9	7	5	3	3	8	8	n/a	n/a	n/a
1545312377	1.191802025	18	90	2	2	9	7	6	3	3	8	8	n/a	n/a	n/a
1545312379	1.191826105	18	91	2	2	9	7	7	3	3	8	8	n/a	n/a	n/a
1545312380	1.191758871	18	92	2	2	9	7	8	3	3	8	8	n/a	n/a	n/a
1545312381	1.191712141	18	93	2	2	9	7	9	3	3	8	8	n/a	n/a	n/a
1545312382	1.191807032	18	94	2	2	9	7	10	3	3	8	8	n/a	n/a	n/a
1545312383	1.199783087	18	95	2	2	5	8	1	2	1	8	8	n/a	1545312384	n/a
1545312385	1.191709995	18	96	2	2	5	8	2	2	2	8	8	1	1545312385	0.5750510693
1545312386	1.200031042	18	97	2	2	5	8	3	2	1	8	9	0	1545312386	0.5834379196
1545312387	1.191653967	18	98	2	2	5	8	4	1	1	8	9	1	1545312387	0.7084889412
1545312388	1.200080872	18	99	2	2	5	8	5	1	2	8	9	1	1545312389	0.7001471519
1545312389	1.200052977	18	100	2	2	5	8	6	2	2	8	8	1	1545312390	0.6334111691
1545312391	1.191616058	18	101	2	2	5	8	7	1	1	8	8	1	1545312391	0.6417720318
1545312392	1.191826105	18	102	2	2	5	8	8	2	1	8	8	1	1545312392	0.6585130692
1545312393	1.191736937	18	103	2	2	5	8	9	1	2	8	7	1	1545312393	0.7250878811
1545312394	1.191730022	18	104	2	2	5	8	10	2	1	8	7	n/a	1545312395	n/a
1545312395	1.191632986	18	105	2	2	5	8	11	1	1	8	7	1	1545312396	0.833450079
1545312397	1.20006299	18	106	2	2	5	8	12	1	2	8	7	1	1545312397	0.8501820564
1545312398	1.191830873	18	107	2	2	5	8	13	2	1	8	6	1	1545312398	0.8335268497
1545312399	1.19174695	18	108	2	2	5	8	14	1	1	8	7	0	1545312399	0.8334579468
1545312400	1.191730976	18	109	2	2	5	8	15	2	1	8	7	n/a	1545312401	n/a
1545312402	1.191699982	18	110	2	2	5	8	16	1	2	8	7	0	1545312402	0.8668670654
1545312403	1.191716194	18	111	2	2	5	8	17	1	1	8	8	1	1545312403	0.8750989437
1545312404	1.191764116	18	112	2	2	5	8	18	2	2	8	8	n/a	1545312404	n/a
1545312405	1.191698074	18	113	2	2	9	9	1	3	3	8	8	n/a	n/a	n/a
1545312406	1.191736937	18	114	2	2	9	9	2	3	3	8	8	n/a	n/a	n/a
1545312408	1.191741943	18	115	2	2	9	9	3	3	3	8	8	n/a	n/a	n/a
1545312409	1.191776991	18	116	2	2	9	9	4	3	3	8	8	n/a	n/a	n/a
1545312410	1.191877842	18	117	2	2	9	9	5	3	3	8	8	n/a	n/a	n/a
1545312411	1.191748857	18	118	2	2	9	9	6	3	3	8	8	n/a	n/a	n/a
1545312412	1.191754103	18	119	2	2	9	9	7	3	3	8	8	n/a	n/a	n/a
1545312414	1.191735983	18	120	2	2	9	9	8	3	3	8	8	n/a	n/a	n/a
1545312415	1.191781044	18	121	2	2	9	9	9	3	3	8	8	n/a	n/a	n/a
1545312416	1.19173789	18	122	2	2	9	9	10	3	3	8	8	n/a	n/a	n/a
